target_time_seconds,duration_seconds,lane_index,role,strength
101.6570,0.0000,2,drums,0.7006
101.7382,0.0000,4,vocals,0.3046
101.8659,0.0000,1,drums,1.2999
102.0865,0.0000,3,drums,0.2454
102.2955,0.0000,0,drums,1.0042
102.4116,0.0000,4,vocals,0.0858
102.5161,0.0000,0,drums,0.4694
102.7251,0.0000,4,drums,1.3477
102.8876,0.0000,2,vocals,0.2602
102.9573,0.0000,4,drums,0.0659
103.0502,0.0000,1,vocals,0.1214
103.1546,0.0000,0,drums,1.3062
103.2940,0.0000,2,vocals,0.1061
103.3752,0.0000,4,drums,0.2308
103.5842,0.0000,1,drums,0.3856
103.8048,0.0000,3,drums,0.7135
104.0138,0.0000,0,drums,1.6338
104.1299,0.0000,4,drums,0.2168
104.2344,0.0000,3,vocals,1.1600
104.3273,0.0000,2,drums,0.0117
104.4434,0.0000,0,drums,1.1578
104.6523,0.0000,4,drums,0.9251
104.8033,0.0000,2,vocals,0.4892
104.9078,0.0000,0,vocals,0.1203
105.0122,0.0000,1,drums,0.0123
105.0819,0.0000,2,vocals,0.1098
105.1748,0.0000,4,vocals,0.1157
105.2793,0.0000,2,vocals,0.4050
105.4999,0.0000,1,vocals,0.8676
105.6160,0.0000,2,vocals,0.0898
105.7437,0.0000,3,vocals,0.2747
105.8714,0.0000,2,vocals,0.1652
106.1384,0.0000,0,vocals,0.4471
106.2429,0.0000,2,vocals,0.2647
106.4171,0.0000,4,vocals,0.1070
106.6028,0.0000,3,drums,0.2139
106.7421,0.0000,2,vocals,0.1199
106.9163,0.0000,0,drums,0.0454
106.9976,0.0000,1,vocals,1.1723
107.1137,0.0000,4,drums,0.0471
107.2181,0.0000,2,vocals,0.0899
107.3807,0.0000,3,vocals,0.6403
107.4852,0.0000,2,vocals,0.1090
107.6941,0.0000,0,vocals,0.1933
107.8102,0.0000,2,vocals,0.6631
107.9031,0.0000,4,vocals,0.2283
108.1005,0.0000,2,vocals,0.1780
108.1818,0.0000,4,drums,0.0080
108.2746,0.0000,1,vocals,0.3336
108.3907,0.0000,2,vocals,0.3242
108.5417,0.0000,3,vocals,0.0852
108.6462,0.0000,0,drums,0.0091
108.7971,0.0000,2,vocals,0.1356
108.9829,0.0000,0,vocals,0.1673
109.1222,0.0000,2,vocals,0.2844
109.3195,0.0000,4,vocals,0.6142
109.4589,0.0000,2,vocals,0.4177
109.5285,0.0000,4,drums,0.0225
109.6098,0.0000,1,vocals,0.2877
109.7607,0.0000,2,vocals,0.7038
110.0278,0.0000,3,vocals,0.5149
110.2019,0.0000,2,vocals,0.2604
110.3761,0.0000,0,vocals,1.0831
110.4805,0.0000,1,drums,0.0296
110.8753,0.0000,2,vocals,0.3989
111.1191,0.0000,4,vocals,0.2859
111.2584,0.0000,3,drums,0.0100
111.3397,0.0000,2,vocals,0.3925
111.5138,0.0000,1,vocals,0.1657
111.6532,0.0000,2,vocals,1.0621
111.9898,0.0000,3,vocals,0.2865
112.2104,0.0000,2,vocals,0.2685
112.4426,0.0000,0,vocals,0.1125
112.5820,0.0000,2,vocals,0.1023
112.7445,0.0000,4,vocals,0.6518
112.9535,0.0000,2,vocals,1.0843
113.1973,0.0000,1,vocals,1.0122
113.2902,0.0000,0,drums,0.0221
113.3830,0.0000,2,vocals,0.1771
113.5340,0.0000,3,vocals,0.1604
113.7662,0.0000,2,vocals,0.0957
113.9055,0.0000,0,vocals,0.6261
114.0448,0.0000,2,vocals,0.1263
114.2422,0.0000,4,vocals,1.1637
114.3467,0.0000,2,vocals,0.1038
114.5208,0.0000,1,vocals,0.4211
114.7414,0.0000,2,vocals,0.1404
114.9156,0.0000,3,vocals,0.3909
115.1942,0.0000,2,vocals,1.1799
115.3683,0.0000,0,vocals,0.4589
115.6238,0.0000,2,vocals,0.5828
115.8095,0.0000,4,vocals,0.4401
116.0185,0.0000,2,vocals,0.4690
116.1346,0.0000,1,vocals,0.3341
116.2391,0.0000,2,vocals,0.3853
116.4713,0.0000,3,vocals,2.1171
116.5410,0.0000,4,drums,0.0363
116.6106,0.0000,2,vocals,0.0883
116.7964,0.0000,0,vocals,0.5152
116.9357,0.0000,2,vocals,0.1140
117.1331,0.0000,4,vocals,0.3485
117.2492,0.0000,2,vocals,0.1148
117.3537,0.0000,1,vocals,0.1190
117.4814,0.0000,2,vocals,0.1115
117.6091,0.0000,3,vocals,0.1248
117.7716,0.0000,2,vocals,0.0997
117.8993,0.0000,0,vocals,0.1033
118.0154,0.0000,2,vocals,0.0905
118.2012,0.0000,4,vocals,0.0962
118.4334,0.0000,2,vocals,0.2763
118.6191,0.0000,1,vocals,0.3456
118.7817,0.0000,2,vocals,0.1185
118.9326,0.0000,3,vocals,0.1830
119.0603,0.0000,2,drums,0.0124
119.1416,0.0000,4,vocals,0.1006
119.2577,0.0000,0,drums,0.0111
119.3738,0.0000,2,vocals,0.3329
119.6524,0.0000,4,vocals,0.1072
119.7569,0.0000,1,vocals,1.0339
119.8846,0.0000,2,vocals,0.1373
120.0007,0.0000,1,vocals,0.1457
120.0704,0.0000,4,drums,0.0120
120.3026,0.0000,1,drums,1.0617
120.4419,0.0000,2,vocals,0.1622
120.5348,0.0000,3,drums,0.0591
120.6044,0.0000,0,vocals,0.4037
120.7322,0.0000,2,drums,0.4719
120.8483,0.0000,4,vocals,0.2295
120.9876,0.0000,0,vocals,0.2265
121.1617,0.0000,2,vocals,1.6095
121.3243,0.0000,4,vocals,0.5601
121.4636,0.0000,2,vocals,1.5416
121.5913,0.0000,4,drums,0.8840
121.7306,0.0000,1,vocals,0.5226
121.8699,0.0000,2,vocals,1.0079
122.0093,0.0000,3,vocals,0.8783
122.1486,0.0000,2,drums,0.0824
122.2415,0.0000,4,vocals,0.6223
122.3576,0.0000,0,vocals,0.1613
122.4504,0.0000,2,drums,0.4886
122.6246,0.0000,4,drums,0.0455
122.7291,0.0000,1,drums,0.0196
122.8684,0.0000,2,vocals,1.9319
122.9729,0.0000,3,drums,0.0506
123.0425,0.0000,4,vocals,1.8820
123.1819,0.0000,2,vocals,1.0456
123.3096,0.0000,1,vocals,1.0241
123.4141,0.0000,0,drums,0.0957
123.4837,0.0000,2,vocals,1.8168
123.6114,0.0000,3,vocals,0.9144
123.7275,0.0000,4,drums,0.8868
123.8668,0.0000,2,drums,0.0808
123.9946,0.0000,4,vocals,0.3200
124.1571,0.0000,0,drums,0.3785
124.3196,0.0000,4,drums,0.1275
124.4473,0.0000,1,drums,0.2126
124.5634,0.0000,0,vocals,1.3739
124.7608,0.0000,2,vocals,0.8572
124.9117,0.0000,4,vocals,0.4099
125.0162,0.0000,3,drums,0.9272
125.1672,0.0000,2,vocals,0.8664
125.3065,0.0000,1,vocals,0.4878
125.4690,0.0000,2,vocals,0.5362
125.5851,0.0000,3,vocals,0.0854
125.7012,0.0000,2,vocals,0.1538
125.9102,0.0000,0,vocals,0.3510
126.0263,0.0000,2,vocals,0.4506
126.1192,0.0000,0,drums,0.0802
126.1888,0.0000,4,vocals,0.1434
126.3049,0.0000,1,drums,0.7634
126.4210,0.0000,2,vocals,0.4213
126.5023,0.0000,4,drums,0.1337
126.6068,0.0000,1,vocals,0.3003
126.7113,0.0000,2,vocals,0.7102
126.8622,0.0000,3,vocals,0.6442
127.0364,0.0000,0,drums,0.0825
127.1641,0.0000,4,drums,0.7886
127.3034,0.0000,1,drums,0.1259
127.4543,0.0000,3,drums,0.2035
127.5588,0.0000,2,vocals,1.0548
127.7330,0.0000,0,vocals,0.2641
127.9071,0.0000,2,vocals,0.5123
128.0232,0.0000,0,drums,0.3934
128.1741,0.0000,4,vocals,0.3852
128.3367,0.0000,2,vocals,0.7163
128.4760,0.0000,1,vocals,0.7878
128.5921,0.0000,2,vocals,0.4371
128.7779,0.0000,3,vocals,0.3979
128.8707,0.0000,4,drums,0.6535
129.0217,0.0000,2,vocals,0.4703
129.1610,0.0000,4,drums,0.2982
129.3003,0.0000,0,vocals,0.7839
129.4396,0.0000,2,vocals,0.5121
129.5906,0.0000,0,drums,0.5373
129.7299,0.0000,4,vocals,0.7164
129.8808,0.0000,1,drums,0.2753
130.0201,0.0000,3,drums,0.4864
130.1595,0.0000,2,vocals,0.7335
130.2988,0.0000,1,vocals,0.1586
130.4381,0.0000,2,vocals,0.3273
130.5890,0.0000,3,vocals,0.7985
130.7400,0.0000,0,drums,0.1108
130.8096,0.0000,2,vocals,0.4720
130.8793,0.0000,0,drums,0.1491
131.0186,0.0000,4,drums,0.2038
131.1579,0.0000,2,drums,0.1900
131.3088,0.0000,0,drums,0.1400
131.4482,0.0000,4,drums,0.1806
131.5875,0.0000,1,drums,0.0780
131.7384,0.0000,3,drums,0.0738
131.8777,0.0000,0,drums,0.2692
131.9590,0.0000,2,vocals,0.1342
132.1912,0.0000,4,vocals,0.1101
132.3537,0.0000,1,vocals,0.1341
132.4350,0.0000,4,drums,0.0964
132.7020,0.0000,2,drums,0.0552
132.8065,0.0000,0,drums,0.0209
132.8994,0.0000,4,drums,0.0250
133.0852,0.0000,1,drums,0.0171
133.2825,0.0000,3,drums,0.0180
133.5380,0.0000,0,drums,0.0134
133.7237,0.0000,4,drums,0.0085
133.9907,0.0000,2,vocals,1.5903
134.1185,0.0000,4,drums,0.0147
134.4087,0.0000,0,drums,0.0094
134.5480,0.0000,1,vocals,1.2153
134.6641,0.0000,2,vocals,0.0898
134.8499,0.0000,3,vocals,1.9925
135.4304,0.0000,2,vocals,0.9771
135.7090,0.0000,0,vocals,0.5698
135.9412,0.0000,2,vocals,0.2273
136.2547,0.0000,4,vocals,0.5495
136.4405,0.0000,2,vocals,1.1779
136.5449,0.0000,1,vocals,0.4085
137.4505,0.0000,2,vocals,1.2557
137.7292,0.0000,3,vocals,1.1352
138.0194,0.0000,2,vocals,1.4859
138.1355,0.0000,4,drums,0.0107
138.2284,0.0000,0,vocals,0.1336
138.3561,0.0000,2,vocals,0.5020
138.4954,0.0000,4,vocals,0.1083
138.8785,0.0000,2,vocals,2.4662
138.9482,0.0000,1,drums,0.0230
139.1688,0.0000,3,vocals,0.6611
139.2733,0.0000,0,drums,0.0244
139.3429,0.0000,2,vocals,0.1960
139.4823,0.0000,3,vocals,0.6421
139.5984,0.0000,0,drums,0.0492
139.7261,0.0000,2,vocals,0.9620
139.8538,0.0000,4,drums,0.0128
140.0163,0.0000,2,drums,1.4043
140.1673,0.0000,0,drums,0.0467
140.3066,0.0000,4,drums,0.9542
140.5852,0.0000,1,drums,0.8689
140.7361,0.0000,3,drums,0.6391
140.8755,0.0000,0,drums,1.2494
141.1541,0.0000,4,drums,1.0362
141.2818,0.0000,0,vocals,0.1706
141.4560,0.0000,2,vocals,1.1145
141.5605,0.0000,4,drums,0.0355
141.6301,0.0000,1,vocals,0.0873
141.7230,0.0000,0,drums,1.0517
141.7927,0.0000,2,vocals,0.3287
141.9088,0.0000,4,drums,0.0365
142.0132,0.0000,1,drums,0.7977
142.0829,0.0000,3,vocals,0.1159
142.2803,0.0000,2,vocals,1.9840
142.3732,0.0000,3,drums,0.3712
142.4544,0.0000,0,vocals,0.2202
142.6054,0.0000,2,vocals,0.3069
142.7098,0.0000,0,vocals,0.1280
142.8724,0.0000,2,drums,0.8535
143.1394,0.0000,4,vocals,1.6657
143.2323,0.0000,1,drums,0.5347
143.3600,0.0000,4,vocals,0.2265
143.4413,0.0000,2,drums,1.5222
143.5225,0.0000,4,vocals,0.3534
143.5922,0.0000,0,drums,0.0820
143.7315,0.0000,4,drums,0.8012
144.0102,0.0000,1,vocals,1.0136
144.1727,0.0000,2,vocals,0.3144
144.3120,0.0000,1,drums,0.5192
144.4397,0.0000,3,drums,0.3175
144.5907,0.0000,0,drums,0.7970
144.7300,0.0000,4,drums,1.0331
144.8693,0.0000,2,drums,1.1870
145.0434,0.0000,3,vocals,0.0895
145.1595,0.0000,0,drums,1.4895
145.2640,0.0000,2,vocals,0.1467
145.3337,0.0000,4,drums,0.0144
145.4498,0.0000,1,drums,0.8545
145.6007,0.0000,3,drums,0.0142
145.7284,0.0000,0,vocals,1.3895
145.8678,0.0000,2,vocals,0.1411
146.0303,0.0000,4,vocals,0.8816
146.1348,0.0000,0,drums,0.0387
146.3089,0.0000,4,drums,0.6980
146.4599,0.0000,2,drums,0.0321
146.5992,0.0000,4,vocals,1.1416
146.7733,0.0000,1,vocals,0.1035
146.8662,0.0000,0,drums,1.7456
147.0288,0.0000,4,drums,0.0313
147.1565,0.0000,1,drums,0.9303
147.4467,0.0000,3,drums,0.9785
147.5860,0.0000,0,drums,0.6495
147.7254,0.0000,4,drums,1.0463
147.8647,0.0000,2,vocals,0.0899
148.0156,0.0000,4,drums,0.9815
148.1433,0.0000,0,drums,0.0106
148.3059,0.0000,3,vocals,1.1279
148.5148,0.0000,2,vocals,0.1083
148.5845,0.0000,4,drums,1.5443
148.6658,0.0000,0,vocals,0.1566
148.7586,0.0000,1,drums,0.0852
148.8747,0.0000,3,drums,0.7890
149.0024,0.0000,0,drums,0.0482
149.1418,0.0000,2,vocals,1.8215
149.2346,0.0000,4,drums,0.3941
149.3391,0.0000,1,vocals,0.3046
149.4552,0.0000,2,vocals,0.7086
149.5597,0.0000,1,vocals,0.2082
149.7339,0.0000,2,drums,0.8161
149.8848,0.0000,0,drums,0.0444
150.0009,0.0000,2,vocals,1.5601
150.0938,0.0000,4,drums,0.3922
150.2215,0.0000,3,vocals,0.2757
150.3028,0.0000,1,drums,1.4224
150.3840,0.0000,2,vocals,0.2514
150.5234,0.0000,0,vocals,0.1122
150.5930,0.0000,3,drums,0.7662
150.7323,0.0000,0,drums,0.0100
150.8600,0.0000,2,vocals,0.7841
151.0226,0.0000,4,drums,0.4075
151.1387,0.0000,1,vocals,0.2185
151.3128,0.0000,2,drums,0.2445
151.4522,0.0000,0,drums,0.6643
151.5915,0.0000,4,drums,0.6570
151.7192,0.0000,2,vocals,0.7385
151.8469,0.0000,1,vocals,0.1018
151.9398,0.0000,2,vocals,0.1051
152.0094,0.0000,1,drums,1.0981
152.1720,0.0000,3,vocals,0.1338
152.2997,0.0000,0,drums,1.1641
152.4158,0.0000,2,drums,0.0344
152.5899,0.0000,4,drums,0.9996
152.7176,0.0000,2,vocals,0.0929
152.8802,0.0000,0,vocals,0.5622
152.9963,0.0000,2,vocals,0.1743
153.1588,0.0000,4,drums,0.7190
153.3330,0.0000,1,vocals,0.0867
153.4607,0.0000,2,vocals,0.8437
153.5884,0.0000,0,drums,0.0158
153.7277,0.0000,4,drums,1.6344
153.7974,0.0000,1,vocals,0.1662
153.9019,0.0000,3,drums,0.0260
154.0180,0.0000,0,drums,0.7252
154.1689,0.0000,2,drums,0.0138
154.2966,0.0000,4,drums,1.0033
154.4475,0.0000,2,drums,0.5908
154.5868,0.0000,0,drums,1.1769
154.8771,0.0000,4,drums,0.5022
155.0048,0.0000,2,vocals,0.1253
155.1557,0.0000,1,drums,0.6960
155.2951,0.0000,3,drums,0.0644
155.4460,0.0000,0,drums,1.2736
155.5156,0.0000,3,vocals,0.2087
155.6085,0.0000,4,drums,0.0332
155.7362,0.0000,2,drums,0.6943
156.0149,0.0000,0,drums,0.6298
156.1658,0.0000,4,drums,0.5297
156.3051,0.0000,1,drums,1.0610
156.5954,0.0000,2,vocals,0.7897
156.7579,0.0000,0,vocals,0.1529
156.8856,0.0000,2,vocals,0.6668
157.0133,0.0000,3,drums,0.0103
157.1527,0.0000,0,drums,1.5604
157.4429,0.0000,4,drums,0.5602
157.7332,0.0000,2,drums,0.9695
157.8725,0.0000,0,drums,0.0090
158.0118,0.0000,4,drums,1.1373
158.1627,0.0000,1,drums,0.5880
158.3020,0.0000,3,drums,0.9194
158.4414,0.0000,0,drums,0.8949
158.5923,0.0000,4,vocals,0.9577
158.7432,0.0000,1,drums,0.1030
158.8709,0.0000,2,drums,1.7635
159.0219,0.0000,0,drums,0.0277
159.1612,0.0000,4,drums,0.8170
159.3353,0.0000,1,drums,0.0206
159.4398,0.0000,3,drums,0.9640
159.5907,0.0000,0,drums,0.0312
159.7301,0.0000,4,drums,0.6883
159.8462,0.0000,2,vocals,0.0962
160.0203,0.0000,4,drums,0.6771
160.1829,0.0000,1,vocals,0.0943
160.3222,0.0000,2,vocals,0.7892
160.4499,0.0000,0,drums,0.5233
160.5892,0.0000,4,drums,1.4731
160.7285,0.0000,1,drums,0.0159
160.8678,0.0000,3,drums,0.4404
161.1581,0.0000,0,drums,1.1784
161.2742,0.0000,3,vocals,0.1101
161.4483,0.0000,4,drums,0.4167
161.5761,0.0000,2,drums,0.0086
161.7270,0.0000,0,drums,0.5915
161.9244,0.0000,2,vocals,0.1160
162.0172,0.0000,4,drums,0.7852
162.1566,0.0000,1,drums,0.4342
162.2959,0.0000,3,drums,1.1065
162.4004,0.0000,0,vocals,0.1167
162.4700,0.0000,2,drums,0.0258
162.5861,0.0000,4,drums,0.6880
162.8764,0.0000,2,drums,0.5706
163.0389,0.0000,0,drums,0.0215
163.1782,0.0000,2,vocals,0.3310
163.3176,0.0000,4,vocals,0.1395
163.4569,0.0000,2,vocals,0.7474
163.5614,0.0000,4,drums,0.0090
163.7471,0.0000,1,vocals,0.7643
164.0141,0.0000,3,drums,1.9209
164.1651,0.0000,2,vocals,0.0987
164.3044,0.0000,3,drums,0.5836
164.4437,0.0000,0,drums,0.6021
164.5830,0.0000,4,drums,0.6828
164.7456,0.0000,3,vocals,0.0970
164.8733,0.0000,2,drums,1.4280
165.0126,0.0000,0,drums,0.5691
165.0823,0.0000,2,vocals,0.0870
165.1635,0.0000,4,drums,0.8558
165.3029,0.0000,1,drums,0.8168
165.4538,0.0000,3,drums,0.7644
165.5699,0.0000,0,drums,0.0342
165.7324,0.0000,4,drums,1.1541
165.9298,0.0000,0,vocals,0.1227
166.0227,0.0000,2,drums,0.6530
166.1852,0.0000,0,drums,0.0440
166.3013,0.0000,4,drums,1.0992
166.5916,0.0000,1,drums,0.4267
166.6612,0.0000,2,vocals,0.1050
166.7425,0.0000,3,drums,0.0289
167.0327,0.0000,0,drums,0.0091
