target_time_seconds,duration_seconds,lane_index,role,strength
101.3435,0.0000,4,drums,0.6942
101.5060,0.0000,0,vocals,1.0045
101.5757,0.0000,2,drums,0.7503
101.7963,0.0000,4,vocals,1.2529
101.9356,0.0000,1,drums,0.2426
102.0401,0.0000,3,drums,0.4604
102.2026,0.0000,4,vocals,0.2154
102.2723,0.0000,3,drums,0.5140
102.4000,0.0000,0,drums,0.3789
102.5393,0.0000,2,vocals,0.7154
102.6322,0.0000,4,drums,0.2629
102.7483,0.0000,2,drums,0.4525
102.8644,0.0000,0,drums,0.2652
102.9921,0.0000,1,vocals,0.4898
103.0966,0.0000,4,drums,0.3450
103.1779,0.0000,2,vocals,0.1580
103.2824,0.0000,3,vocals,0.2267
103.3985,0.0000,2,vocals,0.2189
103.5726,0.0000,1,drums,0.2820
103.6887,0.0000,0,vocals,0.1878
103.8396,0.0000,2,vocals,0.1476
104.0254,0.0000,4,vocals,0.7762
104.1531,0.0000,2,vocals,1.6666
104.2808,0.0000,1,vocals,0.2975
104.4434,0.0000,2,vocals,0.6029
104.6175,0.0000,3,vocals,1.9990
104.7336,0.0000,2,vocals,1.5774
104.9310,0.0000,0,vocals,0.4940
105.0587,0.0000,2,vocals,1.9066
105.2212,0.0000,4,vocals,0.1815
105.3489,0.0000,2,vocals,0.3887
105.5115,0.0000,1,vocals,0.8968
105.8017,0.0000,3,drums,0.2198
105.9875,0.0000,2,vocals,0.5773
106.1500,0.0000,3,vocals,0.1811
106.2661,0.0000,2,vocals,1.3185
106.3706,0.0000,0,vocals,0.3820
106.5099,0.0000,2,vocals,1.0575
106.6376,0.0000,0,drums,0.0802
106.7305,0.0000,4,vocals,1.1211
106.8582,0.0000,2,vocals,0.3015
106.9627,0.0000,4,drums,1.4607
107.1949,0.0000,2,drums,0.8494
107.4271,0.0000,0,drums,1.1288
107.6709,0.0000,4,drums,0.6945
107.8335,0.0000,1,vocals,0.2369
107.9031,0.0000,3,drums,1.0893
107.9728,0.0000,2,vocals,0.6507
108.1353,0.0000,3,drums,0.9826
108.2630,0.0000,0,vocals,0.3127
108.3675,0.0000,2,drums,1.3427
108.5997,0.0000,4,drums,0.8530
108.7507,0.0000,2,vocals,0.1597
108.8319,0.0000,4,drums,1.3926
108.9829,0.0000,0,vocals,0.1101
109.0757,0.0000,2,drums,0.7398
109.2034,0.0000,4,drums,0.0318
109.2847,0.0000,2,vocals,1.3187
109.5401,0.0000,1,drums,0.7163
109.6562,0.0000,4,vocals,0.5564
109.7723,0.0000,3,drums,1.3363
110.0045,0.0000,0,drums,0.7293
110.1322,0.0000,2,vocals,0.2462
110.2600,0.0000,1,vocals,0.8935
110.3877,0.0000,4,drums,0.2435
110.4805,0.0000,2,drums,0.6472
110.5502,0.0000,4,vocals,0.2265
110.7127,0.0000,0,drums,1.2643
110.7940,0.0000,3,vocals,0.1472
110.9333,0.0000,2,vocals,1.2233
111.1771,0.0000,4,drums,1.3074
111.4210,0.0000,1,drums,0.5718
111.5487,0.0000,3,drums,0.0938
111.6532,0.0000,0,drums,1.0688
111.8854,0.0000,4,drums,0.6013
112.1176,0.0000,2,drums,1.2388
112.3498,0.0000,0,drums,0.5362
112.4194,0.0000,2,vocals,0.3749
112.5820,0.0000,4,drums,1.1326
112.6748,0.0000,2,vocals,0.2135
112.8258,0.0000,1,drums,0.5641
113.0580,0.0000,3,drums,1.0718
113.1741,0.0000,0,drums,0.0141
113.2902,0.0000,4,drums,0.7201
113.5224,0.0000,2,drums,1.0066
113.6385,0.0000,4,vocals,0.4094
113.7662,0.0000,0,drums,0.6922
113.8707,0.0000,2,vocals,0.1731
113.9984,0.0000,1,vocals,1.5140
114.1377,0.0000,4,drums,0.0590
114.2306,0.0000,1,drums,0.8196
114.3583,0.0000,2,vocals,0.6318
114.4628,0.0000,3,drums,1.5398
114.6950,0.0000,0,drums,1.0386
114.8343,0.0000,3,vocals,0.1758
114.9272,0.0000,4,drums,1.2459
115.1710,0.0000,2,drums,0.6536
115.3219,0.0000,4,vocals,0.2321
115.4032,0.0000,0,drums,1.0336
115.4728,0.0000,2,vocals,0.6159
115.6354,0.0000,4,drums,0.8779
115.7747,0.0000,2,vocals,0.4394
115.8676,0.0000,1,drums,1.3863
116.0998,0.0000,3,drums,0.6875
116.3088,0.0000,4,vocals,0.7771
116.4829,0.0000,2,vocals,0.1095
116.5758,0.0000,0,drums,0.8216
116.7732,0.0000,1,vocals,1.5548
117.0402,0.0000,4,drums,0.7523
117.1215,0.0000,2,vocals,0.1975
117.2724,0.0000,4,drums,1.3106
117.3885,0.0000,3,vocals,0.1544
117.5162,0.0000,2,vocals,0.8413
117.6207,0.0000,0,drums,0.0092
117.7484,0.0000,4,drums,0.8411
117.8529,0.0000,0,vocals,0.1591
117.9806,0.0000,1,drums,0.6577
118.0619,0.0000,2,vocals,0.2668
118.2128,0.0000,3,drums,1.2135
118.2941,0.0000,4,vocals,0.1890
118.4334,0.0000,2,vocals,1.2682
118.6772,0.0000,0,drums,1.2297
118.8397,0.0000,1,vocals,0.1390
118.9210,0.0000,4,drums,0.8577
119.0603,0.0000,2,drums,0.1101
119.1532,0.0000,0,drums,0.9627
119.3854,0.0000,4,drums,0.8684
119.4551,0.0000,2,vocals,0.2052
119.5247,0.0000,1,drums,0.5419
119.6176,0.0000,3,drums,0.4849
119.7569,0.0000,0,drums,0.4417
119.8498,0.0000,4,drums,0.4087
119.9195,0.0000,3,vocals,0.3044
120.0007,0.0000,2,drums,0.5724
120.0936,0.0000,0,drums,0.5269
120.2329,0.0000,4,drums,0.2223
120.3258,0.0000,1,drums,0.5450
120.4187,0.0000,2,vocals,0.2262
120.5580,0.0000,3,drums,0.8683
120.6393,0.0000,0,vocals,0.1174
120.7089,0.0000,2,drums,0.0113
120.8366,0.0000,4,vocals,0.1979
121.0224,0.0000,1,drums,0.4994
121.1501,0.0000,4,vocals,0.6364
121.2662,0.0000,2,drums,0.4304
121.3707,0.0000,0,drums,0.0169
121.4984,0.0000,4,drums,0.5430
121.6377,0.0000,2,vocals,0.1712
121.7306,0.0000,1,drums,0.4810
121.8235,0.0000,3,vocals,0.3258
121.9628,0.0000,0,drums,0.9059
122.1021,0.0000,2,vocals,0.1346
122.1950,0.0000,0,drums,0.6353
122.2995,0.0000,3,vocals,0.2183
122.4272,0.0000,4,drums,0.9360
122.6710,0.0000,2,drums,0.7208
122.8103,0.0000,0,drums,0.2502
122.9032,0.0000,4,drums,0.9716
123.0425,0.0000,2,vocals,1.0071
123.1354,0.0000,1,drums,0.9171
123.3676,0.0000,0,vocals,0.9402
123.5069,0.0000,2,vocals,0.2208
123.5998,0.0000,3,drums,0.6688
123.7507,0.0000,4,vocals,0.4809
123.8320,0.0000,0,drums,1.2350
123.9249,0.0000,2,vocals,0.1995
124.0758,0.0000,4,drums,0.8651
124.2035,0.0000,1,vocals,0.2053
124.3080,0.0000,2,drums,1.1145
124.4241,0.0000,4,vocals,0.4798
124.5402,0.0000,0,drums,0.6516
124.6795,0.0000,4,drums,0.3405
124.7724,0.0000,1,drums,0.9559
124.8421,0.0000,3,vocals,0.3724
124.9117,0.0000,0,drums,0.0477
125.0162,0.0000,2,drums,0.5922
125.2484,0.0000,4,drums,0.6315
125.3878,0.0000,2,drums,0.2495
125.4806,0.0000,0,drums,0.5745
125.5735,0.0000,2,vocals,0.4421
125.7128,0.0000,4,drums,0.9757
125.8522,0.0000,1,drums,0.0488
125.9450,0.0000,3,drums,0.8302
126.0727,0.0000,0,vocals,0.1279
126.1772,0.0000,2,drums,0.8445
126.4210,0.0000,4,drums,0.6365
126.5604,0.0000,2,drums,0.4901
126.6532,0.0000,0,drums,0.9971
126.8042,0.0000,2,vocals,0.1138
126.8854,0.0000,4,drums,0.6696
127.1176,0.0000,1,drums,1.0880
127.2570,0.0000,3,drums,0.1853
127.3498,0.0000,0,drums,0.5448
127.5820,0.0000,4,drums,0.9240
127.6749,0.0000,1,vocals,0.1481
127.8259,0.0000,2,drums,0.5371
128.0580,0.0000,0,drums,1.0214
128.2902,0.0000,4,drums,0.5790
128.4296,0.0000,1,drums,0.3253
128.5224,0.0000,3,drums,0.9558
128.6037,0.0000,2,vocals,0.2889
128.7663,0.0000,0,drums,0.5354
128.9985,0.0000,4,drums,0.6504
129.1378,0.0000,2,drums,0.1718
129.2307,0.0000,0,drums,0.7191
129.3584,0.0000,1,vocals,0.2733
129.4629,0.0000,4,drums,1.0926
129.5325,0.0000,2,vocals,0.1210
129.6022,0.0000,1,drums,0.0569
129.6951,0.0000,3,drums,0.5609
129.7995,0.0000,0,vocals,0.1370
129.9273,0.0000,2,drums,0.8741
130.1711,0.0000,4,drums,0.6601
130.3104,0.0000,2,vocals,0.3039
130.4033,0.0000,4,drums,0.9716
130.5658,0.0000,0,vocals,0.5352
130.6355,0.0000,2,drums,0.8445
130.7516,0.0000,4,drums,0.0272
130.8677,0.0000,1,drums,1.1703
131.0070,0.0000,2,vocals,0.2445
131.0999,0.0000,3,drums,0.5601
131.2508,0.0000,4,vocals,1.2099
131.3321,0.0000,0,drums,1.1476
131.4366,0.0000,2,vocals,0.2442
131.5759,0.0000,4,drums,0.7617
131.6804,0.0000,1,vocals,0.1349
131.8081,0.0000,2,drums,1.0548
132.0403,0.0000,0,drums,0.6177
132.1796,0.0000,4,drums,0.3065
132.2725,0.0000,1,drums,0.9303
132.3770,0.0000,2,vocals,0.3247
132.5163,0.0000,3,drums,0.6259
132.6556,0.0000,0,vocals,0.7632
132.7485,0.0000,2,drums,0.6253
132.8878,0.0000,4,drums,0.2358
132.9807,0.0000,2,drums,0.5648
133.0968,0.0000,4,vocals,0.2891
133.2129,0.0000,0,drums,1.1128
133.3522,0.0000,4,drums,0.0949
133.4451,0.0000,1,drums,0.6963
133.6773,0.0000,3,drums,0.9485
133.7818,0.0000,0,vocals,0.1496
133.9095,0.0000,2,drums,0.7963
133.9907,0.0000,4,vocals,0.3317
134.1533,0.0000,1,drums,1.0047
134.2229,0.0000,4,vocals,0.3125
134.3855,0.0000,2,drums,0.5048
134.5248,0.0000,0,drums,0.7434
134.6177,0.0000,4,drums,0.4896
134.6873,0.0000,2,vocals,0.1982
134.7570,0.0000,1,drums,0.3628
134.8615,0.0000,3,drums,0.3672
135.0008,0.0000,0,drums,0.3915
135.0937,0.0000,1,vocals,0.9126
135.3259,0.0000,4,drums,0.5102
135.4652,0.0000,2,vocals,0.3038
135.5581,0.0000,4,drums,0.3373
135.7787,0.0000,3,vocals,1.5001
135.9877,0.0000,2,vocals,1.3327
136.0805,0.0000,0,vocals,0.3278
136.2663,0.0000,2,drums,0.5195
136.3360,0.0000,4,vocals,0.2975
136.5217,0.0000,1,vocals,0.6400
136.5914,0.0000,4,drums,0.1155
136.7075,0.0000,2,vocals,1.2230
136.8700,0.0000,1,drums,0.6849
136.9745,0.0000,3,vocals,1.3285
137.1254,0.0000,2,vocals,0.1387
137.1951,0.0000,3,drums,0.6891
137.3809,0.0000,0,vocals,1.8839
137.5782,0.0000,2,drums,0.0759
137.6711,0.0000,4,vocals,1.3954
137.8104,0.0000,1,drums,0.7426
137.9033,0.0000,2,drums,0.9731
138.0426,0.0000,0,vocals,0.1332
138.1355,0.0000,2,drums,0.9076
138.2632,0.0000,4,drums,0.1666
138.3445,0.0000,2,vocals,1.9995
138.5999,0.0000,4,vocals,1.0925
138.7392,0.0000,1,drums,0.2730
138.8321,0.0000,3,drums,0.9501
138.9714,0.0000,0,drums,0.1746
139.0759,0.0000,4,drums,0.2433
139.1920,0.0000,2,drums,0.1537
139.3081,0.0000,0,drums,0.7416
139.5055,0.0000,2,vocals,1.9261
139.6796,0.0000,4,drums,0.7176
139.7609,0.0000,1,vocals,1.3554
140.0047,0.0000,2,vocals,2.5501
140.1440,0.0000,1,drums,0.2548
140.2369,0.0000,3,vocals,1.7729
140.4807,0.0000,2,vocals,1.3590
140.6200,0.0000,3,drums,0.6500
140.7129,0.0000,0,drums,1.2463
140.9451,0.0000,4,drums,0.7022
141.0612,0.0000,0,vocals,0.4983
141.1773,0.0000,2,drums,0.5964
141.4327,0.0000,4,vocals,0.1240
141.5372,0.0000,1,vocals,1.7236
141.6533,0.0000,0,drums,0.6780
141.7578,0.0000,4,drums,0.1118
141.8855,0.0000,1,drums,0.8708
141.9784,0.0000,2,vocals,0.3190
142.0945,0.0000,1,vocals,2.4487
142.1642,0.0000,3,drums,0.0508
142.3499,0.0000,0,drums,0.7511
142.4776,0.0000,4,drums,0.5039
142.5589,0.0000,2,vocals,0.4157
142.7215,0.0000,4,drums,1.2855
142.8376,0.0000,3,vocals,0.5815
142.9537,0.0000,0,drums,1.2293
143.0233,0.0000,2,vocals,0.4015
143.1975,0.0000,4,drums,0.2445
143.2671,0.0000,0,vocals,1.2129
143.4297,0.0000,1,drums,0.4546
143.5225,0.0000,3,drums,1.2013
143.6386,0.0000,2,vocals,0.2636
143.7431,0.0000,4,vocals,1.2945
143.8360,0.0000,2,vocals,0.2381
143.9173,0.0000,0,drums,0.0125
144.0566,0.0000,1,vocals,0.5492
144.1263,0.0000,4,drums,0.1198
144.2307,0.0000,2,drums,1.0458
144.3701,0.0000,0,drums,0.5670
144.4629,0.0000,4,drums,0.8979
144.6023,0.0000,1,drums,0.1182
144.7068,0.0000,2,vocals,1.4144
144.8229,0.0000,3,vocals,0.1342
144.9506,0.0000,2,vocals,1.3385
145.1712,0.0000,3,drums,0.7388
145.3105,0.0000,0,drums,0.3278
145.4034,0.0000,4,drums,0.9657
145.5311,0.0000,2,drums,0.2285
145.6356,0.0000,0,drums,1.0714
145.8561,0.0000,2,vocals,0.2677
146.0187,0.0000,4,vocals,0.1613
146.1000,0.0000,1,drums,1.0279
146.2393,0.0000,3,drums,0.4680
146.3322,0.0000,0,drums,0.8569
146.4366,0.0000,4,vocals,0.3287
146.5760,0.0000,0,drums,0.7960
146.7037,0.0000,4,drums,0.3168
146.8082,0.0000,2,drums,1.1039
146.9359,0.0000,4,vocals,0.1593
147.0404,0.0000,1,vocals,1.2835
147.1797,0.0000,0,drums,0.4460
147.2726,0.0000,4,drums,1.1857
147.4119,0.0000,1,drums,0.0241
147.4932,0.0000,2,vocals,0.8517
147.6789,0.0000,3,vocals,0.1366
147.9808,0.0000,0,drums,0.9646
148.1201,0.0000,2,drums,0.6743
148.2130,0.0000,4,drums,0.8978
148.3175,0.0000,2,vocals,0.9715
148.4452,0.0000,4,drums,1.1028
148.6541,0.0000,0,vocals,0.8346
148.8283,0.0000,2,vocals,0.3561
149.1650,0.0000,4,vocals,0.2195
149.2927,0.0000,2,vocals,0.4435
149.6178,0.0000,0,drums,1.0927
149.7571,0.0000,4,drums,0.6599
149.8500,0.0000,1,drums,0.6411
149.9893,0.0000,3,drums,0.5657
150.0938,0.0000,0,drums,0.7137
150.2795,0.0000,1,vocals,0.5201
150.4653,0.0000,4,drums,0.2470
150.5582,0.0000,2,drums,0.6962
150.6511,0.0000,4,vocals,0.1214
150.8020,0.0000,0,drums,0.2341
151.0226,0.0000,4,drums,0.6558
151.1967,0.0000,3,vocals,0.1074
151.2664,0.0000,1,drums,0.5982
151.4986,0.0000,3,drums,0.7357
151.6263,0.0000,2,vocals,0.2205
151.7308,0.0000,0,drums,0.6185
151.9630,0.0000,4,drums,1.3317
152.1952,0.0000,2,drums,1.0447
152.2649,0.0000,0,vocals,0.1808
152.4274,0.0000,2,drums,1.1119
152.5667,0.0000,4,drums,0.0695
152.6712,0.0000,1,drums,0.7023
152.8105,0.0000,3,drums,0.4714
152.9034,0.0000,0,drums,0.9805
153.0195,0.0000,2,vocals,0.6928
153.1356,0.0000,4,drums,0.9002
153.2517,0.0000,1,vocals,0.4578
153.3678,0.0000,2,drums,1.3378
153.5071,0.0000,0,drums,0.3554
153.6000,0.0000,4,drums,0.5635
153.6697,0.0000,2,vocals,0.2612
153.8322,0.0000,1,drums,1.0899
153.9831,0.0000,3,vocals,0.5215
154.0760,0.0000,0,drums,0.7878
154.3082,0.0000,2,drums,1.0593
154.5404,0.0000,4,drums,0.7891
154.6797,0.0000,2,drums,0.3068
154.7726,0.0000,0,drums,1.3224
154.9119,0.0000,2,vocals,0.4155
155.0048,0.0000,4,drums,0.6776
155.1093,0.0000,3,vocals,0.5690
155.2370,0.0000,1,drums,0.8718
155.3879,0.0000,3,drums,0.2456
155.4808,0.0000,0,drums,0.5765
155.6201,0.0000,4,drums,0.2625
155.7130,0.0000,2,drums,1.3157
155.8407,0.0000,4,vocals,0.4022
155.9452,0.0000,0,drums,0.6717
156.1774,0.0000,4,drums,1.1756
156.3516,0.0000,0,vocals,0.3573
156.4212,0.0000,1,drums,0.6984
156.5605,0.0000,3,drums,0.4379
156.6534,0.0000,0,drums,0.9877
156.7695,0.0000,2,vocals,0.4795
156.8856,0.0000,4,drums,1.0802
157.0249,0.0000,1,vocals,1.3315
157.1178,0.0000,2,drums,1.2666
157.2571,0.0000,0,drums,0.3185
157.3500,0.0000,4,drums,0.4725
157.5822,0.0000,1,drums,1.2662
157.7564,0.0000,2,vocals,0.7968
157.8260,0.0000,3,drums,0.7572
158.0582,0.0000,0,drums,1.1468
158.2904,0.0000,4,drums,0.6843
158.5226,0.0000,2,drums,1.2647
158.5923,0.0000,1,vocals,0.1921
158.6968,0.0000,2,vocals,0.4567
158.7664,0.0000,0,drums,0.6298
158.8825,0.0000,4,drums,0.0147
158.9870,0.0000,1,drums,0.7810
159.0799,0.0000,3,vocals,0.2795
159.2308,0.0000,0,drums,0.7351
159.3702,0.0000,2,drums,0.3440
159.4630,0.0000,4,drums,1.3400
159.5443,0.0000,2,vocals,0.2560
159.6952,0.0000,4,drums,0.9561
159.8578,0.0000,0,vocals,0.6950
159.9274,0.0000,2,drums,1.2377
160.0203,0.0000,4,vocals,0.2882
160.1480,0.0000,1,vocals,0.6216
160.4034,0.0000,4,drums,1.0128
160.6356,0.0000,1,drums,0.9320
160.8678,0.0000,3,drums,1.2382
161.0072,0.0000,0,drums,0.2195
161.1000,0.0000,4,drums,0.7211
161.2510,0.0000,2,vocals,0.2698
161.3322,0.0000,4,drums,1.0605
161.4135,0.0000,1,vocals,0.5089
161.4832,0.0000,0,drums,0.0740
161.5761,0.0000,4,drums,0.9600
161.8083,0.0000,1,drums,1.1675
161.9011,0.0000,2,vocals,0.2547
162.0405,0.0000,3,drums,0.8626
162.1798,0.0000,0,drums,0.3578
162.2727,0.0000,4,drums,1.3666
162.4120,0.0000,2,drums,0.1188
162.5049,0.0000,0,drums,0.7447
162.7371,0.0000,4,drums,0.8550
162.8880,0.0000,1,drums,0.2870
162.9809,0.0000,3,drums,0.5625
163.0505,0.0000,0,vocals,0.5482
163.1202,0.0000,2,drums,0.3202
163.2131,0.0000,4,drums,1.1429
163.2943,0.0000,2,vocals,0.3582
163.4453,0.0000,4,drums,0.8087
163.6775,0.0000,0,drums,1.2218
163.8284,0.0000,4,drums,0.4388
163.9213,0.0000,1,drums,0.5657
164.0606,0.0000,3,drums,0.5179
164.1535,0.0000,0,drums,0.9250
164.2231,0.0000,2,vocals,0.2985
164.3857,0.0000,4,drums,0.3867
164.5250,0.0000,2,drums,0.2890
164.6179,0.0000,0,drums,0.5190
164.7688,0.0000,4,drums,0.3809
164.8965,0.0000,2,vocals,0.2818
165.0010,0.0000,1,drums,0.3527
165.0939,0.0000,3,drums,0.6902
165.1635,0.0000,4,vocals,0.1194
165.3261,0.0000,0,drums,0.4686
165.3957,0.0000,2,vocals,0.2640
165.5583,0.0000,4,drums,0.7865
165.6976,0.0000,2,drums,0.0621
165.8369,0.0000,1,vocals,0.1834
166.0227,0.0000,0,drums,0.6688
166.1388,0.0000,2,vocals,0.2876
166.2665,0.0000,4,drums,0.5636
166.5103,0.0000,3,vocals,0.8484
166.7309,0.0000,2,vocals,1.1505
166.8470,0.0000,0,vocals,0.2419
166.9631,0.0000,1,drums,1.1384
167.1953,0.0000,3,drums,0.7458
167.4275,0.0000,0,drums,0.8400
167.5668,0.0000,4,drums,0.0384
167.6713,0.0000,2,drums,0.5647
167.8106,0.0000,0,drums,0.1021
167.9035,0.0000,4,drums,0.9425
167.9732,0.0000,2,vocals,0.4781
168.1357,0.0000,1,drums,0.7466
168.2634,0.0000,4,vocals,0.4523
168.3679,0.0000,3,drums,1.0964
168.5188,0.0000,2,vocals,0.1087
168.6001,0.0000,0,drums,0.8288
168.8323,0.0000,4,drums,1.1838
169.0761,0.0000,2,drums,0.7837
169.1922,0.0000,0,drums,0.0648
169.2851,0.0000,1,vocals,1.1065
169.4360,0.0000,4,drums,0.0244
169.5405,0.0000,1,drums,0.5789
169.6566,0.0000,2,vocals,0.3651
169.7727,0.0000,3,drums,1.2913
169.8772,0.0000,0,vocals,0.2284
170.0165,0.0000,2,drums,0.7317
170.1094,0.0000,4,vocals,0.1862
170.2487,0.0000,1,drums,0.7477
170.3416,0.0000,0,vocals,0.1653
170.4809,0.0000,2,drums,0.6412
170.5622,0.0000,4,vocals,0.1151
170.7131,0.0000,0,drums,1.2640
170.8060,0.0000,4,vocals,0.1575
170.9337,0.0000,2,vocals,0.9272
171.1775,0.0000,4,drums,1.1945
171.4213,0.0000,1,drums,0.5328
171.5606,0.0000,3,drums,0.1713
171.6535,0.0000,0,drums,0.9567
171.8044,0.0000,1,vocals,0.1583
171.8857,0.0000,4,drums,0.6572
172.1179,0.0000,2,drums,1.2292
172.2572,0.0000,4,vocals,0.1716
172.3501,0.0000,0,drums,0.6067
172.5010,0.0000,3,vocals,0.3846
172.5823,0.0000,4,drums,1.0848
172.6636,0.0000,2,vocals,0.1880
172.8261,0.0000,1,drums,0.6084
172.9422,0.0000,0,vocals,0.2651
173.0583,0.0000,3,drums,1.0691
173.1860,0.0000,0,drums,0.0203
173.2905,0.0000,4,drums,0.5561
173.5227,0.0000,2,drums,1.0291
173.6272,0.0000,4,vocals,0.3773
173.7665,0.0000,0,drums,0.7310
173.9987,0.0000,4,vocals,0.9989
174.1380,0.0000,2,vocals,0.1243
174.2309,0.0000,4,drums,0.7471
174.3586,0.0000,1,vocals,0.2872
174.4631,0.0000,3,drums,1.2513
174.6953,0.0000,0,drums,0.7971
174.8463,0.0000,2,vocals,0.1348
174.9275,0.0000,0,drums,1.0464
175.1713,0.0000,4,drums,0.6199
175.2410,0.0000,3,vocals,0.4857
175.3107,0.0000,2,drums,0.2700
175.4035,0.0000,0,drums,0.9139
175.4732,0.0000,2,vocals,0.3947
175.6357,0.0000,4,drums,0.8903
175.7751,0.0000,0,vocals,0.5753
175.8679,0.0000,1,drums,1.2594
176.0073,0.0000,2,vocals,0.1157
176.1001,0.0000,3,drums,0.5478
176.2395,0.0000,4,vocals,0.3995
176.3323,0.0000,0,drums,0.9638
176.4833,0.0000,2,vocals,0.2409
176.5761,0.0000,4,drums,0.8069
176.7735,0.0000,2,drums,0.6064
176.8664,0.0000,1,vocals,0.1475
176.9709,0.0000,2,vocals,0.1044
177.0405,0.0000,0,drums,0.5433
177.1102,0.0000,3,vocals,0.2198
177.2727,0.0000,4,drums,1.0071
177.5166,0.0000,1,drums,0.6400
177.7371,0.0000,3,drums,0.7152
177.8300,0.0000,2,vocals,0.1742
177.9810,0.0000,0,drums,0.6622
178.1203,0.0000,2,vocals,0.2571
178.2132,0.0000,4,drums,0.9468
178.4337,0.0000,2,vocals,0.9733
178.6776,0.0000,4,drums,1.0817
178.7937,0.0000,0,drums,0.0192
178.9214,0.0000,4,drums,0.7113
179.0607,0.0000,1,drums,0.2080
179.1536,0.0000,3,drums,0.8627
179.3161,0.0000,4,vocals,0.1475
179.3858,0.0000,0,drums,0.4798
179.4554,0.0000,2,vocals,0.1802
179.5251,0.0000,4,drums,0.3814
179.6180,0.0000,2,drums,0.4941
179.7573,0.0000,0,drums,0.3699
179.8502,0.0000,4,drums,0.4139
179.9314,0.0000,1,vocals,0.2135
180.0011,0.0000,3,drums,0.5597
180.0940,0.0000,0,drums,0.5439
180.2333,0.0000,2,drums,0.2217
180.3262,0.0000,4,drums,0.5225
180.4655,0.0000,2,vocals,0.3212
180.5584,0.0000,4,drums,0.7311
180.6629,0.0000,3,vocals,0.1066
180.7906,0.0000,0,drums,0.1970
181.0228,0.0000,4,drums,0.6715
181.1621,0.0000,2,vocals,0.2734
181.2666,0.0000,1,drums,0.3712
181.4988,0.0000,3,drums,0.5640
181.6381,0.0000,0,drums,0.2035
181.7310,0.0000,4,drums,0.5799
181.8587,0.0000,0,vocals,0.3094
181.9632,0.0000,2,drums,1.0883
182.1025,0.0000,0,drums,0.0559
182.1954,0.0000,4,drums,0.5451
182.4276,0.0000,1,drums,0.9996
182.5785,0.0000,2,vocals,0.1303
182.6714,0.0000,3,drums,0.6842
182.8107,0.0000,0,drums,0.4777
182.9036,0.0000,4,drums,0.9247
183.0429,0.0000,1,vocals,0.2891
183.1358,0.0000,2,drums,0.7978
183.3680,0.0000,0,drums,1.2765
183.5073,0.0000,2,vocals,0.2296
183.6002,0.0000,4,drums,0.8085
183.7511,0.0000,1,vocals,0.2871
183.8324,0.0000,3,drums,1.2089
183.9137,0.0000,2,vocals,0.2754
183.9833,0.0000,3,drums,0.0724
184.0762,0.0000,0,drums,0.7811
184.2271,0.0000,3,vocals,0.1163
184.3084,0.0000,4,drums,1.0402
184.4245,0.0000,2,vocals,0.2793
184.5406,0.0000,4,drums,0.5406
184.7728,0.0000,0,drums,1.0511
184.8541,0.0000,2,vocals,0.3248
185.0166,0.0000,4,drums,0.6068
185.0863,0.0000,2,vocals,0.1047
185.2488,0.0000,1,drums,0.6432
185.3881,0.0000,3,drums,0.1974
185.4810,0.0000,0,drums,0.7446
185.5971,0.0000,4,vocals,0.3022
185.7132,0.0000,1,drums,1.1194
185.7829,0.0000,2,vocals,0.2040
185.8525,0.0000,4,drums,0.0153
185.9454,0.0000,0,drums,0.7911
186.1776,0.0000,4,drums,1.0566
186.4214,0.0000,1,drums,0.5817
186.5607,0.0000,3,drums,0.2844
186.6536,0.0000,0,drums,0.9458
186.8858,0.0000,4,drums,0.6218
187.1180,0.0000,2,drums,1.1509
187.2689,0.0000,1,vocals,0.1045
187.3502,0.0000,0,drums,0.5499
187.5011,0.0000,2,vocals,0.4355
187.5824,0.0000,4,drums,1.1156
187.6753,0.0000,3,vocals,0.2563
187.8262,0.0000,1,drums,0.5913
187.8959,0.0000,2,vocals,0.2648
188.0584,0.0000,3,drums,1.0457
188.2906,0.0000,0,drums,0.4130
188.3603,0.0000,2,vocals,0.2496
188.4299,0.0000,4,drums,0.3217
188.5228,0.0000,2,drums,1.1177
188.6389,0.0000,4,vocals,0.3740
188.7666,0.0000,0,drums,0.5094
188.9059,0.0000,4,drums,0.0186
188.9988,0.0000,1,drums,0.6491
189.1381,0.0000,3,drums,0.1204
189.2310,0.0000,0,drums,0.5709
189.3703,0.0000,4,vocals,0.2992
189.4632,0.0000,1,drums,1.2166
189.6025,0.0000,2,vocals,0.2893
189.6954,0.0000,4,drums,0.6950
189.7883,0.0000,1,vocals,0.1138
189.9276,0.0000,0,drums,1.0590
190.1714,0.0000,4,drums,0.6396
190.3920,0.0000,1,drums,0.9415
190.4733,0.0000,2,vocals,0.2917
190.6358,0.0000,3,drums,0.8686
190.7171,0.0000,0,vocals,0.3126
190.8680,0.0000,2,drums,1.2806
190.9957,0.0000,4,vocals,0.1935
191.1002,0.0000,1,drums,0.8375
191.2512,0.0000,0,vocals,0.5895
191.3324,0.0000,2,drums,1.1853
191.4021,0.0000,4,vocals,0.2846
191.5762,0.0000,0,drums,0.7579
191.8084,0.0000,4,drums,1.0896
191.9478,0.0000,1,vocals,0.2777
192.0406,0.0000,3,drums,0.4803
192.1916,0.0000,2,vocals,0.1981
192.2728,0.0000,3,drums,1.3454
192.4005,0.0000,1,vocals,0.4512
192.5166,0.0000,0,drums,0.6903
