---,QuestionId,Image,StageName,RealName,Aliases,GroupName,Generation,Category,PoolTags,bEnabled
ONEPIECE_137,ONEPIECE_137,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_137.T_ONEPIECE_137',키쿠노죠,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_138,ONEPIECE_138,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_138.T_ONEPIECE_138',카시,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_139,ONEPIECE_139,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_139.T_ONEPIECE_139',포사,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_140,ONEPIECE_140,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_140.T_ONEPIECE_140',스모커,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_141,ONEPIECE_141,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_141.T_ONEPIECE_141',히나,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_142,ONEPIECE_142,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_142.T_ONEPIECE_142',호그백,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_143,ONEPIECE_143,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_143.T_ONEPIECE_143',봉크 펀치 & 몬스터,,봉크 펀치 앤 몬스터|봉크 펀치 엔 몬스터,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_144,ONEPIECE_144,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_144.T_ONEPIECE_144',브룩,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_145,ONEPIECE_145,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_145.T_ONEPIECE_145',베리 굿,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_146,ONEPIECE_146,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_146.T_ONEPIECE_146',쿠마도리,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_147,ONEPIECE_147,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_147.T_ONEPIECE_147',바비 펑크 / 켈리 펑크,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_148,ONEPIECE_148,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_148.T_ONEPIECE_148',와포루,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_149,ONEPIECE_149,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_149.T_ONEPIECE_149',베포,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_150,ONEPIECE_150,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_150.T_ONEPIECE_150',오니마루,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_151,ONEPIECE_151,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_151.T_ONEPIECE_151',빈스모크 저지,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_152,ONEPIECE_152,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_152.T_ONEPIECE_152',빈스모크 레이쥬,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_153,ONEPIECE_153,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_153.T_ONEPIECE_153',돈키호테 로시난테,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_154,ONEPIECE_154,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_154.T_ONEPIECE_154',X 드레이크,,엑스 드레이크,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_155,ONEPIECE_155,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_155.T_ONEPIECE_155',덴지로,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_156,ONEPIECE_156,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_156.T_ONEPIECE_156',디칼반 형제,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_157,ONEPIECE_157,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_157.T_ONEPIECE_157',도크 Q,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_158,ONEPIECE_158,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_158.T_ONEPIECE_158',S베어,,베어,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_159,ONEPIECE_159,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_159.T_ONEPIECE_159',벤담,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_160,ONEPIECE_160,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_160.T_ONEPIECE_160',빈즈,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_161,ONEPIECE_161,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_161.T_ONEPIECE_161',산 후안 울프,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_162,ONEPIECE_162,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_162.T_ONEPIECE_162',마커스 마즈 성,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_163,ONEPIECE_163,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_163.T_ONEPIECE_163',이나즈마,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_164,ONEPIECE_164,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_164.T_ONEPIECE_164',쥬얼리 보니,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_165,ONEPIECE_165,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_165.T_ONEPIECE_165',아발로 피사로,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_166,ONEPIECE_166,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_166.T_ONEPIECE_166',브루노,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_167,ONEPIECE_167,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_167.T_ONEPIECE_167',돈키호테 도플라밍고,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_168,ONEPIECE_168,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_168.T_ONEPIECE_168',센토마루,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_169,ONEPIECE_169,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_169.T_ONEPIECE_169',모네,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_170,ONEPIECE_170,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_170.T_ONEPIECE_170',샬롯 페로스페로,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_171,ONEPIECE_171,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_171.T_ONEPIECE_171',시류,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_172,ONEPIECE_172,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_172.T_ONEPIECE_172',스칼렛,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_173,ONEPIECE_173,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_173.T_ONEPIECE_173',아라마키,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_174,ONEPIECE_174,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_174.T_ONEPIECE_174',카라스,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_175,ONEPIECE_175,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_175.T_ONEPIECE_175',블라멩코,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_176,ONEPIECE_176,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_176.T_ONEPIECE_176',후즈 후,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_177,ONEPIECE_177,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_177.T_ONEPIECE_177',알베르,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_178,ONEPIECE_178,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_178.T_ONEPIECE_178',시저 크라운,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_179,ONEPIECE_179,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_179.T_ONEPIECE_179',맨셸리,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_180,ONEPIECE_180,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_180.T_ONEPIECE_180',보아 마리골드,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_181,ONEPIECE_181,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_181.T_ONEPIECE_181',샤카,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_182,ONEPIECE_182,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_182.T_ONEPIECE_182',바스코 샷,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_183,ONEPIECE_183,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_183.T_ONEPIECE_183',실버즈 레일리,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_184,ONEPIECE_184,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_184.T_ONEPIECE_184',보아 행콕,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_185,ONEPIECE_185,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_185.T_ONEPIECE_185',캐럿,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_186,ONEPIECE_186,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_186.T_ONEPIECE_186',스트로베리,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_187,ONEPIECE_187,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_187.T_ONEPIECE_187',샹크스,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_188,ONEPIECE_188,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_188.T_ONEPIECE_188',페드로,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_189,ONEPIECE_189,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_189.T_ONEPIECE_189',사카즈키,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_190,ONEPIECE_190,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_190.T_ONEPIECE_190',메이너드,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_191,ONEPIECE_191,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_191.T_ONEPIECE_191',쿠로즈미 오로치,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_192,ONEPIECE_192,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_192.T_ONEPIECE_192',다나카씨,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_193,ONEPIECE_193,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_193.T_ONEPIECE_193',베이브,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_194,ONEPIECE_194,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_194.T_ONEPIECE_194',우타,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_195,ONEPIECE_195,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_195.T_ONEPIECE_195',카리브,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_196,ONEPIECE_196,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_196.T_ONEPIECE_196',에드워드 뉴게이트,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_197,ONEPIECE_197,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_197.T_ONEPIECE_197',고티,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_198,ONEPIECE_198,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_198.T_ONEPIECE_198',샬롯 푸딩,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_199,ONEPIECE_199,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_199.T_ONEPIECE_199',완제,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_200,ONEPIECE_200,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_200.T_ONEPIECE_200',시키,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_201,ONEPIECE_201,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_201.T_ONEPIECE_201',징베,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_202,ONEPIECE_202,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_202.T_ONEPIECE_202',더글라스 불릿,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_203,ONEPIECE_203,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_203.T_ONEPIECE_203',재브라,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_204,ONEPIECE_204,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_204.T_ONEPIECE_204',오타마,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_205,ONEPIECE_205,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_205.T_ONEPIECE_205',알비다,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_206,ONEPIECE_206,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_206.T_ONEPIECE_206',스테인리스,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_207,ONEPIECE_207,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_207.T_ONEPIECE_207',챠카,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_208,ONEPIECE_208,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_208.T_ONEPIECE_208',킬러,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_209,ONEPIECE_209,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_209.T_ONEPIECE_209',샬롯 크래커,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_210,ONEPIECE_210,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_210.T_ONEPIECE_210',라임주스,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_211,ONEPIECE_211,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_211.T_ONEPIECE_211',카포네 벳지,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_212,ONEPIECE_212,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_212.T_ONEPIECE_212',퀴로스,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_213,ONEPIECE_213,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_213.T_ONEPIECE_213',시노부,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_214,ONEPIECE_214,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_214.T_ONEPIECE_214',슈트로이젠,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_215,ONEPIECE_215,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_215.T_ONEPIECE_215',바솔로뮤 쿠마,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_216,ONEPIECE_216,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_216.T_ONEPIECE_216',크로커스,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_217,ONEPIECE_217,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_217.T_ONEPIECE_217',지니,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_218,ONEPIECE_218,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_218.T_ONEPIECE_218',타마고,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_219,ONEPIECE_219,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_219.T_ONEPIECE_219',넵튠,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_220,ONEPIECE_220,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_220.T_ONEPIECE_220',시라호시,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_221,ONEPIECE_221,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_221.T_ONEPIECE_221',하찌,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_222,ONEPIECE_222,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_222.T_ONEPIECE_222',코즈키 토키,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_223,ONEPIECE_223,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_223.T_ONEPIECE_223',벤 베크맨,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_224,ONEPIECE_224,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_224.T_ONEPIECE_224',S호크,,호크,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_225,ONEPIECE_225,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_225.T_ONEPIECE_225',빈스모크 욘디,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_226,ONEPIECE_226,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_226.T_ONEPIECE_226',샬롯 오페라,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_227,ONEPIECE_227,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_227.T_ONEPIECE_227',후쿠로,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_228,ONEPIECE_228,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_228.T_ONEPIECE_228',빈스모크 상디,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_229,ONEPIECE_229,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_229.T_ONEPIECE_229',쥬라큘 미호크,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_230,ONEPIECE_230,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_230.T_ONEPIECE_230',사보,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_231,ONEPIECE_231,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_231.T_ONEPIECE_231',록스타,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_232,ONEPIECE_232,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_232.T_ONEPIECE_232',바카라,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_233,ONEPIECE_233,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_233.T_ONEPIECE_233',비토,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_234,ONEPIECE_234,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_234.T_ONEPIECE_234',올럼버스,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_235,ONEPIECE_235,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_235.T_ONEPIECE_235',후쿠로쿠쥬,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_236,ONEPIECE_236,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_236.T_ONEPIECE_236',스피드,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_237,ONEPIECE_237,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_237.T_ONEPIECE_237',코즈키 스키야키,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_238,ONEPIECE_238,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_238.T_ONEPIECE_238',와다츠미,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_239,ONEPIECE_239,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_239.T_ONEPIECE_239',토니토니 쵸파,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_240,ONEPIECE_240,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_240.T_ONEPIECE_240',샬롯 프랄리네,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_241,ONEPIECE_241,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_241.T_ONEPIECE_241',다루마,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_242,ONEPIECE_242,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_242.T_ONEPIECE_242',버킹엄 스튜시,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_243,ONEPIECE_243,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_243.T_ONEPIECE_243',페이지 원,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_244,ONEPIECE_244,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_244.T_ONEPIECE_244',아틀라스,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_245,ONEPIECE_245,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_245.T_ONEPIECE_245',럭키 루,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_246,ONEPIECE_246,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_246.T_ONEPIECE_246',효고로,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_247,ONEPIECE_247,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_247.T_ONEPIECE_247',아푸,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_248,ONEPIECE_248,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_248.T_ONEPIECE_248',샬롯 몽도르,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_249,ONEPIECE_249,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_249.T_ONEPIECE_249',이데오,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_250,ONEPIECE_250,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_250.T_ONEPIECE_250',후카보시,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_251,ONEPIECE_251,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_251.T_ONEPIECE_251',세뇨르 핑크,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_252,ONEPIECE_252,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_252.T_ONEPIECE_252',효조,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_253,ONEPIECE_253,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_253.T_ONEPIECE_253',린드 버그,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_254,ONEPIECE_254,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_254.T_ONEPIECE_254',베르고,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_255,ONEPIECE_255,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_255.T_ONEPIECE_255',마젤란,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_256,ONEPIECE_256,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_256.T_ONEPIECE_256',라쿠요,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_257,ONEPIECE_257,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_257.T_ONEPIECE_257',엠포리오 이완코브,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_258,ONEPIECE_258,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_258.T_ONEPIECE_258',혼고,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_259,ONEPIECE_259,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_259.T_ONEPIECE_259',라피트,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_260,ONEPIECE_260,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_260.T_ONEPIECE_260',츠루,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_261,ONEPIECE_261,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_261.T_ONEPIECE_261',샬롯 스무디,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_262,ONEPIECE_262,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_262.T_ONEPIECE_262',도슨,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_263,ONEPIECE_263,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_263.T_ONEPIECE_263',이카로스 뭇히,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_264,ONEPIECE_264,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_264.T_ONEPIECE_264',제프,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_265,ONEPIECE_265,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_265.T_ONEPIECE_265',보르살리노,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_266,ONEPIECE_266,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_266.T_ONEPIECE_266',페루,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_267,ONEPIECE_267,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_267.T_ONEPIECE_267',아인,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_268,ONEPIECE_268,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_268.T_ONEPIECE_268',트레볼,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_269,ONEPIECE_269,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_269.T_ONEPIECE_269',코즈키 오뎅,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_270,ONEPIECE_270,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_270.T_ONEPIECE_270',T본,,티본,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_271,ONEPIECE_271,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_271.T_ONEPIECE_271',빈스모크 니디,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_272,ONEPIECE_272,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_272.T_ONEPIECE_272',우솝,,,OnePiece,0,OnePiece,OnePiece,True
ONEPIECE_273,ONEPIECE_273,Texture2D'/Game/IdolQuiz/Images/OnePiece/T_ONEPIECE_273.T_ONEPIECE_273',조라,,,OnePiece,0,OnePiece,OnePiece,True
