---,QuestionId,Image,StageName,RealName,Aliases,GroupName,Generation,Category,PoolTags,bEnabled
KBO_139,KBO_139,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_139.T_KBO_139',장현식,,장현식 (LG 트윈스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_140,KBO_140,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_140.T_KBO_140',오태곤,,오태곤 (SSG 랜더스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_141,KBO_141,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_141.T_KBO_141',김상수,,김상수 (KT 위즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_142,KBO_142,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_142.T_KBO_142',노진혁,,노진혁 (롯데 자이언츠),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_143,KBO_143,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_143.T_KBO_143',정해영,,정해영 (KIA 타이거즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_144,KBO_144,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_144.T_KBO_144',구승민,,구승민 (롯데 자이언츠),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_145,KBO_145,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_145.T_KBO_145',서건창,,서건창 (KIA 타이거즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_146,KBO_146,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_146.T_KBO_146',정현우,,정현우 (키움 히어로즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_147,KBO_147,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_147.T_KBO_147',나균안,,나균안 (롯데 자이언츠),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_148,KBO_148,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_148.T_KBO_148',배제성,,배제성 (KT 위즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_149,KBO_149,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_149.T_KBO_149',이승현,,이승현 (삼성 라이온즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_150,KBO_150,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_150.T_KBO_150',정철원,,정철원 (롯데 자이언츠),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_151,KBO_151,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_151.T_KBO_151',김태연,,김태연 (한화 이글스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_152,KBO_152,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_152.T_KBO_152',변우혁,,변우혁 (KIA 타이거즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_153,KBO_153,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_153.T_KBO_153',임기영,,임기영 (KIA 타이거즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_154,KBO_154,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_154.T_KBO_154',김민성,,김민성 (롯데 자이언츠),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_155,KBO_155,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_155.T_KBO_155',최지강,,최지강 (두산 베어스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_156,KBO_156,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_156.T_KBO_156',권희동,,권희동 (NC 다이노스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_157,KBO_157,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_157.T_KBO_157',김도현,,김도현 (KIA 타이거즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_158,KBO_158,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_158.T_KBO_158',조상우,,조상우 (KIA 타이거즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_159,KBO_159,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_159.T_KBO_159',장성우,,장성우 (KT 위즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_160,KBO_160,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_160.T_KBO_160',이병헌,,이병헌 (삼성 라이온즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_161,KBO_161,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_161.T_KBO_161',백정현,,백정현 (삼성 라이온즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_162,KBO_162,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_162.T_KBO_162',김범수,,김범수 (한화 이글스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_163,KBO_163,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_163.T_KBO_163',박계범,,박계범 (두산 베어스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_164,KBO_164,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_164.T_KBO_164',이승현,,이승현 (삼성 라이온즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_165,KBO_165,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_165.T_KBO_165',박명근,,박명근 (LG 트윈스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_166,KBO_166,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_166.T_KBO_166',박상원,,박상원 (한화 이글스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_167,KBO_167,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_167.T_KBO_167',소형준,,소형준 (KT 위즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_168,KBO_168,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_168.T_KBO_168',김헌곤,,김헌곤 (삼성 라이온즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_169,KBO_169,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_169.T_KBO_169',이창진,,이창진 (KIA 타이거즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_170,KBO_170,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_170.T_KBO_170',손동현,,손동현 (KT 위즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_171,KBO_171,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_171.T_KBO_171',변상권,,변상권 (키움 히어로즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_172,KBO_172,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_172.T_KBO_172',고종욱,,고종욱 (KIA 타이거즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_173,KBO_173,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_173.T_KBO_173',김동헌,,김동헌 (키움 히어로즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_174,KBO_174,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_174.T_KBO_174',장시환,,장시환 (한화 이글스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_175,KBO_175,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_175.T_KBO_175',김민혁,,김민혁 (KT 위즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_176,KBO_176,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_176.T_KBO_176',오재일,,오재일 (KT 위즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_177,KBO_177,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_177.T_KBO_177',문승원,,문승원 (SSG 랜더스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_178,KBO_178,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_178.T_KBO_178',최민준,,최민준 (SSG 랜더스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_179,KBO_179,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_179.T_KBO_179',함덕주,,함덕주 (LG 트윈스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_180,KBO_180,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_180.T_KBO_180',이우성,,이우성 (KIA 타이거즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_181,KBO_181,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_181.T_KBO_181',한두솔,,한두솔 (SSG 랜더스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_182,KBO_182,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_182.T_KBO_182',류진욱,,류진욱 (NC 다이노스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_183,KBO_183,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_183.T_KBO_183',한승혁,,한승혁 (한화 이글스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_184,KBO_184,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_184.T_KBO_184',정우영,,정우영 (LG 트윈스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_185,KBO_185,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_185.T_KBO_185',하영민,,하영민 (키움 히어로즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_186,KBO_186,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_186.T_KBO_186',어준서,,어준서 (키움 히어로즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_187,KBO_187,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_187.T_KBO_187',주현상,,주현상 (한화 이글스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_188,KBO_188,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_188.T_KBO_188',최승용,,최승용 (두산 베어스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_189,KBO_189,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_189.T_KBO_189',최주환,,최주환 (키움 히어로즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_190,KBO_190,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_190.T_KBO_190',임지열,,임지열 (키움 히어로즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_191,KBO_191,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_191.T_KBO_191',주승우,,주승우 (키움 히어로즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_192,KBO_192,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_192.T_KBO_192',임창민,,임창민 (삼성 라이온즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_193,KBO_193,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_193.T_KBO_193',이준영,,이준영 (KIA 타이거즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_194,KBO_194,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_194.T_KBO_194',김선기,,김선기 (키움 히어로즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_195,KBO_195,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_195.T_KBO_195',양석환,,양석환 (두산 베어스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_196,KBO_196,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_196.T_KBO_196',최채흥,,최채흥 (LG 트윈스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_197,KBO_197,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_197.T_KBO_197',최지광,,최지광 (삼성 라이온즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_198,KBO_198,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_198.T_KBO_198',최원준,,최원준 (두산 베어스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_199,KBO_199,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_199.T_KBO_199',이지강,,이지강 (LG 트윈스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_200,KBO_200,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_200.T_KBO_200',도태훈,,도태훈 (NC 다이노스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_201,KBO_201,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_201.T_KBO_201',이재학,,이재학 (NC 다이노스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_202,KBO_202,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_202.T_KBO_202',이지영,,이지영 (SSG 랜더스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_203,KBO_203,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_203.T_KBO_203',최준호,,최준호 (두산 베어스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_204,KBO_204,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_204.T_KBO_204',안치홍,,안치홍 (한화 이글스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_205,KBO_205,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_205.T_KBO_205',권동진,,권동진 (KT 위즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_206,KBO_206,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_206.T_KBO_206',홍건희,,홍건희 (두산 베어스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_207,KBO_207,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_207.T_KBO_207',이용규,,이용규 (키움 히어로즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_208,KBO_208,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_208.T_KBO_208',김유영,,김유영 (LG 트윈스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_209,KBO_209,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_209.T_KBO_209',전태현,,전태현 (키움 히어로즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_210,KBO_210,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_210.T_KBO_210',신민혁,,신민혁 (NC 다이노스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_211,KBO_211,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_211.T_KBO_211',주권,,주권 (KT 위즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_212,KBO_212,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_212.T_KBO_212',이영하,,이영하 (두산 베어스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_213,KBO_213,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_213.T_KBO_213',하재훈,,하재훈 (SSG 랜더스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_214,KBO_214,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_214.T_KBO_214',김태훈,,김태훈 (삼성 라이온즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_215,KBO_215,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_215.T_KBO_215',박정수,,박정수 (두산 베어스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_216,KBO_216,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_216.T_KBO_216',고영우,,고영우 (키움 히어로즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_217,KBO_217,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_217.T_KBO_217',박세혁,,박세혁 (NC 다이노스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_218,KBO_218,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_218.T_KBO_218',김인태,,김인태 (두산 베어스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_219,KBO_219,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_219.T_KBO_219',이우찬,,이우찬 (LG 트윈스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_220,KBO_220,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_220.T_KBO_220',김민식,,김민식 (SSG 랜더스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_221,KBO_221,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_221.T_KBO_221',박종훈,,박종훈 (SSG 랜더스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_222,KBO_222,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_222.T_KBO_222',장민재,,장민재 (한화 이글스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_223,KBO_223,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_223.T_KBO_223',원종현,,원종현 (키움 히어로즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_224,KBO_224,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_224.T_KBO_224',유강남,,유강남 (롯데 자이언츠),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_225,KBO_225,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_225.T_KBO_225',김민수,,김민수 (KT 위즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_226,KBO_226,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_226.T_KBO_226',김기연,,김기연 (두산 베어스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_227,KBO_227,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_227.T_KBO_227',김상수,,김상수 (롯데 자이언츠),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_228,KBO_228,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_228.T_KBO_228',문상철,,문상철 (KT 위즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_229,KBO_229,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_229.T_KBO_229',김진호,,김진호 (NC 다이노스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_230,KBO_230,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_230.T_KBO_230',조영건,,조영건 (키움 히어로즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_231,KBO_231,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_231.T_KBO_231',한현희,,한현희 (롯데 자이언츠),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_232,KBO_232,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_232.T_KBO_232',박승욱,,박승욱 (롯데 자이언츠),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_233,KBO_233,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_233.T_KBO_233',원상현,,원상현 (KT 위즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_234,KBO_234,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_234.T_KBO_234',최성영,,최성영 (NC 다이노스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_235,KBO_235,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_235.T_KBO_235',이용찬,,이용찬 (NC 다이노스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_236,KBO_236,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_236.T_KBO_236',김명신,,김명신 (두산 베어스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_237,KBO_237,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_237.T_KBO_237',김시훈,,김시훈 (NC 다이노스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_238,KBO_238,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_238.T_KBO_238',김성현,,김성현 (SSG 랜더스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_239,KBO_239,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_239.T_KBO_239',김강률,,김강률 (LG 트윈스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_240,KBO_240,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_240.T_KBO_240',우규민,,우규민 (KT 위즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_241,KBO_241,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_241.T_KBO_241',김재열,,김재열 (NC 다이노스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_242,KBO_242,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_242.T_KBO_242',정보근,,정보근 (롯데 자이언츠),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_243,KBO_243,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_243.T_KBO_243',추재현,,추재현 (두산 베어스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_244,KBO_244,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_244.T_KBO_244',이원석,,이원석 (키움 히어로즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_245,KBO_245,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_245.T_KBO_245',이호연,,이호연 (KT 위즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_246,KBO_246,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_246.T_KBO_246',이상민,,이상민 (삼성 라이온즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_247,KBO_247,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_247.T_KBO_247',김대우,,김대우 (삼성 라이온즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_248,KBO_248,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_248.T_KBO_248',박주성,,박주성 (키움 히어로즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_249,KBO_249,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_249.T_KBO_249',임정호,,임정호 (NC 다이노스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_250,KBO_250,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_250.T_KBO_250',배재환,,배재환 (NC 다이노스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_251,KBO_251,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_251.T_KBO_251',한재승,,한재승 (NC 다이노스),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_252,KBO_252,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_252.T_KBO_252',김재현,,김재현 (키움 히어로즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_253,KBO_253,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_253.T_KBO_253',조이현,,조이현 (KT 위즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_254,KBO_254,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_254.T_KBO_254',이형종,,이형종 (키움 히어로즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_255,KBO_255,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_255.T_KBO_255',김성민,,김성민 (키움 히어로즈),KBO2025,0,KBOPlayer,KBOPlayer,True
KBO_256,KBO_256,Texture2D'/Game/IdolQuiz/Images/KBO2025/T_KBO_256.T_KBO_256',김택형,,김택형 (SSG 랜더스),KBO2025,0,KBOPlayer,KBOPlayer,True
