target_time_seconds,duration_seconds,lane_index,role,strength
95.7591,0.0000,0,drums,0.9590
95.8752,0.0000,4,drums,0.0343
95.9565,0.0000,2,vocals,0.2022
96.1538,0.0000,3,vocals,0.3610
96.2815,0.0000,2,vocals,0.1404
96.4441,0.0000,4,drums,1.5442
96.5718,0.0000,0,vocals,0.2710
96.7924,0.0000,2,drums,0.8982
96.9085,0.0000,4,drums,0.9368
97.0478,0.0000,2,vocals,0.3821
97.1407,0.0000,1,drums,1.0969
97.3264,0.0000,4,vocals,0.4234
97.4890,0.0000,3,drums,0.6235
97.6051,0.0000,2,vocals,0.1961
97.7444,0.0000,1,vocals,0.1714
97.8373,0.0000,0,drums,1.1803
98.0695,0.0000,4,drums,0.4911
98.2901,0.0000,2,drums,1.3249
98.4178,0.0000,0,drums,0.0458
98.5339,0.0000,2,vocals,0.2392
98.6384,0.0000,4,drums,0.5802
98.7545,0.0000,1,drums,1.6307
98.9867,0.0000,3,drums,1.2874
99.0563,0.0000,0,vocals,0.3338
99.2189,0.0000,2,vocals,0.9231
99.3350,0.0000,0,drums,0.7403
99.4395,0.0000,2,vocals,0.1770
99.5672,0.0000,4,vocals,0.1837
99.6717,0.0000,1,drums,1.3338
99.7413,0.0000,4,vocals,0.5115
99.9155,0.0000,2,drums,0.6027
100.0316,0.0000,0,drums,0.1541
100.1012,0.0000,2,vocals,1.2017
100.2986,0.0000,1,vocals,0.2035
100.4147,0.0000,2,vocals,0.1277
100.5076,0.0000,3,vocals,0.6719
100.6005,0.0000,4,drums,0.9058
100.6817,0.0000,2,vocals,0.1410
100.8327,0.0000,1,drums,0.9019
100.9255,0.0000,0,vocals,0.2035
101.0532,0.0000,2,vocals,0.7552
101.1810,0.0000,3,drums,0.8297
101.3667,0.0000,4,vocals,0.1992
101.5293,0.0000,0,drums,1.2081
101.5989,0.0000,2,vocals,0.3120
101.7382,0.0000,1,vocals,1.6289
101.9820,0.0000,4,drums,0.9932
102.1214,0.0000,2,vocals,0.2854
102.2375,0.0000,3,vocals,0.2004
102.3303,0.0000,2,drums,0.3503
102.4464,0.0000,0,drums,0.6837
102.6786,0.0000,4,drums,0.4441
102.7831,0.0000,2,vocals,0.1593
102.9108,0.0000,0,vocals,0.9296
103.0269,0.0000,1,drums,0.3760
103.1430,0.0000,3,drums,0.0650
103.2591,0.0000,2,vocals,0.4204
103.3752,0.0000,0,drums,0.9209
103.5494,0.0000,4,vocals,0.3419
103.7119,0.0000,1,drums,0.0401
103.8164,0.0000,2,vocals,0.6882
104.0834,0.0000,1,vocals,0.1298
104.1763,0.0000,2,drums,0.3988
104.2924,0.0000,0,drums,0.5669
104.3621,0.0000,2,vocals,0.2543
104.5362,0.0000,3,vocals,0.8178
104.6523,0.0000,2,vocals,0.2005
104.7568,0.0000,0,vocals,0.8487
104.8729,0.0000,4,drums,0.6131
104.9890,0.0000,2,vocals,0.3025
105.1051,0.0000,4,vocals,1.5620
105.2212,0.0000,1,drums,1.2000
105.3373,0.0000,3,drums,0.0104
105.4418,0.0000,2,vocals,1.1046
105.5695,0.0000,0,drums,0.1399
105.6740,0.0000,1,vocals,1.2541
105.8366,0.0000,4,drums,0.1121
105.9294,0.0000,2,vocals,0.2086
106.0223,0.0000,4,drums,0.5193
106.1384,0.0000,0,drums,1.2189
106.3706,0.0000,4,drums,1.0890
106.5332,0.0000,1,drums,0.1172
106.6144,0.0000,3,vocals,1.0737
106.7189,0.0000,0,drums,0.6798
106.8466,0.0000,2,vocals,0.2332
106.9627,0.0000,0,vocals,0.1903
107.0672,0.0000,2,drums,1.2657
107.2181,0.0000,4,vocals,0.3120
107.2994,0.0000,1,drums,0.6590
107.4155,0.0000,2,drums,0.1944
107.5316,0.0000,4,vocals,1.6523
107.6477,0.0000,0,drums,0.0535
107.7638,0.0000,2,vocals,0.2306
107.8799,0.0000,1,vocals,0.4622
107.9844,0.0000,4,drums,1.2576
108.2166,0.0000,1,drums,0.9686
108.4372,0.0000,2,vocals,0.2152
108.5649,0.0000,3,drums,0.8122
108.6810,0.0000,0,drums,0.0715
108.8203,0.0000,3,vocals,0.5018
108.9132,0.0000,4,drums,1.2750
109.1454,0.0000,2,drums,0.8375
109.2615,0.0000,0,drums,0.1222
109.3776,0.0000,2,vocals,0.9617
109.4937,0.0000,0,vocals,0.3867
109.6098,0.0000,2,vocals,0.1590
109.7143,0.0000,4,drums,0.5327
109.8304,0.0000,1,drums,1.0290
109.9581,0.0000,3,drums,0.1293
110.0626,0.0000,0,drums,0.4795
110.1671,0.0000,4,vocals,0.2599
110.2367,0.0000,1,drums,0.1016
110.3064,0.0000,2,vocals,0.2821
110.4109,0.0000,4,drums,0.4842
110.5966,0.0000,1,vocals,0.1345
110.7592,0.0000,0,drums,0.9307
110.9914,0.0000,4,drums,0.4599
111.1075,0.0000,2,vocals,0.2610
111.2120,0.0000,1,drums,1.0779
111.3281,0.0000,3,vocals,0.2872
111.4442,0.0000,2,vocals,0.3379
111.5603,0.0000,3,drums,0.3704
111.6996,0.0000,0,vocals,0.6130
111.7925,0.0000,2,vocals,0.2025
111.9086,0.0000,0,drums,0.5486
112.0479,0.0000,4,vocals,0.1966
112.1524,0.0000,2,vocals,0.5668
112.2569,0.0000,4,drums,0.4332
112.3846,0.0000,1,vocals,0.1478
112.4891,0.0000,2,vocals,0.4150
112.6052,0.0000,4,drums,1.2500
112.8374,0.0000,0,drums,0.8335
112.9535,0.0000,4,drums,0.0941
113.0580,0.0000,1,drums,1.1624
113.1857,0.0000,3,vocals,0.4891
113.3250,0.0000,2,vocals,0.3960
113.4063,0.0000,3,drums,0.8240
113.5224,0.0000,0,drums,1.1094
113.7546,0.0000,4,drums,1.1803
113.8823,0.0000,2,drums,0.1680
113.9751,0.0000,0,vocals,0.7674
114.1029,0.0000,2,drums,0.9040
114.2306,0.0000,4,vocals,0.3965
114.4512,0.0000,1,drums,1.2336
114.5905,0.0000,4,vocals,0.1302
114.6950,0.0000,2,vocals,0.5267
114.7995,0.0000,1,drums,0.0349
114.9039,0.0000,3,drums,0.9850
115.0549,0.0000,1,vocals,0.5658
115.1478,0.0000,2,vocals,0.6910
115.2522,0.0000,0,drums,0.4954
115.3683,0.0000,4,drums,1.1029
115.5077,0.0000,3,vocals,0.2860
115.6005,0.0000,2,drums,0.7953
115.7283,0.0000,0,drums,0.0773
115.8444,0.0000,2,vocals,0.4744
115.9488,0.0000,4,drums,0.8341
116.1114,0.0000,0,vocals,0.5508
116.1810,0.0000,1,drums,0.3348
116.2971,0.0000,2,vocals,2.0465
116.5410,0.0000,4,vocals,0.8562
116.6454,0.0000,3,drums,0.2796
116.7615,0.0000,2,vocals,1.4852
116.9125,0.0000,0,drums,0.0641
117.0054,0.0000,1,vocals,0.6718
117.0982,0.0000,4,drums,0.5022
117.2143,0.0000,2,drums,0.7768
117.3420,0.0000,0,drums,0.1332
117.4465,0.0000,4,drums,0.5699
117.5626,0.0000,2,vocals,0.2973
117.6903,0.0000,3,vocals,0.8622
117.7948,0.0000,1,drums,0.6933
117.9109,0.0000,2,vocals,0.2094
118.0270,0.0000,0,vocals,0.1671
118.1431,0.0000,2,vocals,0.8609
118.3521,0.0000,4,vocals,0.2540
118.4682,0.0000,2,vocals,0.1919
118.5959,0.0000,3,drums,1.6911
118.7236,0.0000,0,drums,0.0543
118.8513,0.0000,1,vocals,0.1607
118.9442,0.0000,4,drums,0.4788
119.0603,0.0000,2,drums,0.6833
119.2925,0.0000,0,drums,0.5214
119.4202,0.0000,4,drums,0.0821
119.5247,0.0000,2,vocals,0.6494
119.6408,0.0000,1,drums,0.6202
119.7685,0.0000,3,vocals,0.2740
119.8730,0.0000,0,drums,0.0174
119.9891,0.0000,2,drums,0.9035
120.1052,0.0000,4,drums,0.0127
120.2213,0.0000,2,drums,0.4276
120.3839,0.0000,4,vocals,0.1239
120.4535,0.0000,0,drums,0.5589
120.5464,0.0000,2,vocals,0.2813
120.6857,0.0000,4,vocals,0.5734
120.7902,0.0000,1,drums,0.5177
120.9063,0.0000,4,vocals,0.9959
121.0224,0.0000,2,vocals,0.1401
121.1385,0.0000,1,drums,0.5899
121.2546,0.0000,3,drums,0.0898
121.3707,0.0000,1,vocals,1.0356
121.4868,0.0000,0,drums,0.5965
121.6145,0.0000,2,vocals,0.2639
121.8351,0.0000,4,drums,1.2344
122.1021,0.0000,3,vocals,0.7470
122.1834,0.0000,2,drums,0.0359
122.2879,0.0000,0,drums,0.9083
122.4156,0.0000,4,drums,0.0353
122.4853,0.0000,2,vocals,0.5096
122.6362,0.0000,1,drums,0.4984
122.7523,0.0000,3,drums,0.9998
122.8220,0.0000,0,vocals,0.1843
122.9845,0.0000,2,drums,0.5696
123.1238,0.0000,4,vocals,0.1818
123.2167,0.0000,1,vocals,0.9551
123.3328,0.0000,4,drums,0.3450
123.4605,0.0000,2,vocals,0.3310
123.6811,0.0000,4,drums,1.1438
123.7972,0.0000,0,drums,0.4285
123.9133,0.0000,4,drums,0.4638
124.0874,0.0000,1,vocals,0.4976
124.1919,0.0000,2,vocals,0.3148
124.3080,0.0000,3,vocals,0.1454
124.3777,0.0000,1,drums,0.0944
124.4822,0.0000,3,drums,0.2518
124.5983,0.0000,0,drums,0.9666
124.6795,0.0000,2,vocals,0.2609
124.8305,0.0000,4,drums,0.3733
124.9698,0.0000,0,vocals,0.1765
125.0627,0.0000,2,drums,0.8592
125.2136,0.0000,4,vocals,0.2817
125.3065,0.0000,1,vocals,1.2096
125.4110,0.0000,0,drums,0.0482
125.5271,0.0000,4,drums,1.2245
125.6548,0.0000,2,vocals,0.1751
125.7825,0.0000,1,drums,0.2463
125.8986,0.0000,3,vocals,0.2467
126.0147,0.0000,2,vocals,0.3867
126.1772,0.0000,3,vocals,0.1546
126.3166,0.0000,0,drums,0.0262
126.5371,0.0000,2,drums,0.0483
126.6881,0.0000,4,drums,0.0288
126.7693,0.0000,2,vocals,0.2057
126.8854,0.0000,0,vocals,1.3368
127.0132,0.0000,2,vocals,0.1624
127.1525,0.0000,4,vocals,0.7660
127.3847,0.0000,2,vocals,0.3450
127.6053,0.0000,1,vocals,0.2437
127.7910,0.0000,2,drums,0.0134
127.8723,0.0000,4,vocals,0.3849
128.0116,0.0000,3,vocals,0.1641
128.1974,0.0000,2,vocals,0.1273
128.3715,0.0000,0,vocals,0.2088
128.6037,0.0000,2,vocals,0.5267
128.8127,0.0000,4,vocals,0.2553
128.9288,0.0000,2,vocals,0.1752
129.0333,0.0000,1,vocals,0.2890
129.1726,0.0000,2,vocals,0.7784
129.3816,0.0000,3,vocals,0.1917
129.6602,0.0000,2,vocals,1.7260
129.8808,0.0000,3,music,0.2983
130.1943,0.0000,0,vocals,0.1411
130.4033,0.0000,2,vocals,0.1895
130.6703,0.0000,4,vocals,0.1865
130.9257,0.0000,2,vocals,0.1228
131.0418,0.0000,1,vocals,0.3989
131.1579,0.0000,2,vocals,0.3337
131.3088,0.0000,3,vocals,0.1292
131.5178,0.0000,2,vocals,0.6952
131.7500,0.0000,0,vocals,0.3267
131.8777,0.0000,2,vocals,0.3111
132.0867,0.0000,4,vocals,0.1537
132.2260,0.0000,2,vocals,0.3630
132.3421,0.0000,1,vocals,0.1457
132.4931,0.0000,2,vocals,0.2086
132.6440,0.0000,3,vocals,0.2624
132.8530,0.0000,2,vocals,0.1944
133.0039,0.0000,0,vocals,0.1273
133.3058,0.0000,2,vocals,0.2673
133.4102,0.0000,4,vocals,0.2156
133.4915,0.0000,0,drums,0.0160
133.6308,0.0000,2,vocals,0.1881
133.8050,0.0000,1,vocals,0.5742
133.8746,0.0000,4,drums,0.0644
133.9675,0.0000,2,vocals,0.3207
134.0604,0.0000,3,vocals,0.2388
134.1649,0.0000,2,vocals,0.6536
134.3390,0.0000,0,vocals,0.2490
134.4203,0.0000,1,drums,0.1267
134.5480,0.0000,2,vocals,0.2071
134.6990,0.0000,4,vocals,0.9649
135.0008,0.0000,3,drums,0.2040
135.1982,0.0000,2,vocals,1.7098
135.3491,0.0000,1,vocals,0.3013
135.4536,0.0000,2,vocals,0.1951
135.6045,0.0000,3,vocals,0.7214
135.6858,0.0000,0,drums,0.4538
135.8135,0.0000,2,vocals,0.1620
135.9877,0.0000,0,vocals,0.3417
136.1502,0.0000,2,vocals,0.3116
136.2663,0.0000,4,drums,0.2146
136.3824,0.0000,2,drums,0.3527
136.4985,0.0000,4,vocals,0.1660
136.5914,0.0000,2,vocals,0.4039
136.7539,0.0000,1,vocals,0.2024
136.8468,0.0000,0,drums,0.3453
136.9513,0.0000,4,drums,0.3772
137.0674,0.0000,2,vocals,0.8372
137.1719,0.0000,3,vocals,0.2071
137.2996,0.0000,1,drums,0.4233
137.5202,0.0000,3,drums,0.5619
137.6131,0.0000,2,vocals,0.1501
137.7524,0.0000,0,drums,0.6530
137.8220,0.0000,2,vocals,0.2132
137.9614,0.0000,4,vocals,0.6306
138.1123,0.0000,1,drums,0.5002
138.2168,0.0000,2,drums,0.7180
138.2864,0.0000,4,vocals,0.1307
138.4490,0.0000,0,drums,0.9404
138.5767,0.0000,2,vocals,0.2073
138.6812,0.0000,4,drums,0.9015
138.8089,0.0000,1,vocals,0.2171
138.9018,0.0000,2,vocals,0.7751
138.9714,0.0000,1,drums,0.0465
139.0527,0.0000,3,vocals,0.4126
139.1572,0.0000,2,vocals,0.1702
139.2849,0.0000,3,drums,0.0160
139.3894,0.0000,0,vocals,0.5724
139.6100,0.0000,2,vocals,0.1565
139.7609,0.0000,4,vocals,0.1249
139.9234,0.0000,0,bass,0.1739
140.1092,0.0000,2,vocals,0.1291
140.2253,0.0000,1,vocals,0.2113
140.4111,0.0000,0,drums,0.0235
140.5039,0.0000,4,drums,0.0200
140.6084,0.0000,2,vocals,0.7733
140.7245,0.0000,3,vocals,0.9292
140.8522,0.0000,2,vocals,0.2110
140.9683,0.0000,0,vocals,0.3941
141.0961,0.0000,2,vocals,1.3274
141.3283,0.0000,4,vocals,0.9157
141.4444,0.0000,2,vocals,1.0144
141.5605,0.0000,1,vocals,0.1323
141.6649,0.0000,2,vocals,1.3531
141.9204,0.0000,3,vocals,1.0059
142.0713,0.0000,2,vocals,0.7400
142.1874,0.0000,0,vocals,0.2772
142.3035,0.0000,2,vocals,0.6723
142.3964,0.0000,4,vocals,0.4282
142.5937,0.0000,2,drums,1.3620
142.7098,0.0000,0,drums,0.0952
142.8376,0.0000,2,vocals,0.2911
142.9537,0.0000,4,drums,0.5859
143.0698,0.0000,1,drums,0.7122
143.1742,0.0000,3,drums,0.0250
143.2903,0.0000,0,drums,1.1553
143.4180,0.0000,1,vocals,0.2403
143.5225,0.0000,2,vocals,1.3057
143.6386,0.0000,4,drums,1.1437
143.7547,0.0000,3,vocals,0.1929
143.8708,0.0000,2,drums,0.0114
143.9869,0.0000,0,drums,1.3680
144.2191,0.0000,4,drums,1.1595
144.3352,0.0000,1,drums,0.0506
144.4513,0.0000,3,drums,1.2724
144.5558,0.0000,2,vocals,0.2001
144.6951,0.0000,0,vocals,0.3539
144.7880,0.0000,2,drums,1.0918
144.9157,0.0000,4,drums,0.8380
145.0434,0.0000,2,vocals,0.1851
145.1363,0.0000,4,drums,0.9775
145.2756,0.0000,0,drums,0.1297
145.3801,0.0000,4,vocals,0.6888
145.4846,0.0000,1,drums,1.3818
145.6936,0.0000,2,vocals,0.1983
145.8329,0.0000,1,drums,1.5064
146.0651,0.0000,3,drums,1.3707
146.1812,0.0000,1,vocals,0.3681
146.2973,0.0000,0,drums,1.2863
146.4250,0.0000,2,vocals,0.4526
146.5295,0.0000,3,vocals,0.3804
146.6456,0.0000,4,drums,0.5904
146.7617,0.0000,2,drums,0.5658
146.8778,0.0000,0,drums,0.0300
146.9823,0.0000,4,drums,0.6355
147.1449,0.0000,1,drums,0.0671
147.2261,0.0000,2,vocals,0.6903
147.3306,0.0000,3,drums,0.8302
147.4467,0.0000,0,drums,0.0581
147.5628,0.0000,4,drums,0.0490
147.6789,0.0000,2,drums,1.3180
147.9111,0.0000,0,drums,0.8361
148.0737,0.0000,2,vocals,0.1703
148.1433,0.0000,4,drums,0.9777
148.2826,0.0000,1,drums,0.0294
148.4916,0.0000,3,drums,0.5537
148.6077,0.0000,0,drums,0.7861
148.8283,0.0000,4,drums,0.7760
148.9560,0.0000,2,drums,0.0587
149.0721,0.0000,4,vocals,0.3083
149.1766,0.0000,0,drums,1.0800
149.2463,0.0000,4,vocals,0.3271
149.3972,0.0000,2,vocals,0.4053
149.5249,0.0000,4,drums,1.2016
149.7571,0.0000,1,drums,1.4268
149.8268,0.0000,3,vocals,0.1510
149.9545,0.0000,2,vocals,1.3135
150.2215,0.0000,3,vocals,0.7098
150.3376,0.0000,0,drums,0.8008
150.4537,0.0000,2,drums,1.0315
150.6743,0.0000,4,drums,1.2362
150.8020,0.0000,2,vocals,0.1776
150.9181,0.0000,0,vocals,1.2790
151.0226,0.0000,2,drums,0.9102
151.2083,0.0000,4,vocals,0.2861
151.3709,0.0000,0,drums,1.5507
151.5334,0.0000,4,vocals,0.2820
151.6031,0.0000,1,drums,1.1979
151.7192,0.0000,3,drums,0.0938
151.8353,0.0000,0,drums,1.3839
151.9746,0.0000,2,vocals,0.4744
152.1836,0.0000,0,drums,0.7828
152.2997,0.0000,4,drums,0.9340
152.4158,0.0000,1,vocals,0.3960
152.5203,0.0000,2,drums,1.2030
152.6480,0.0000,0,drums,0.0732
152.7641,0.0000,2,vocals,0.4784
152.8686,0.0000,4,drums,1.2477
152.9963,0.0000,1,drums,0.1162
153.2169,0.0000,3,drums,1.6455
153.3562,0.0000,0,vocals,0.2283
153.4491,0.0000,2,drums,1.3863
153.6813,0.0000,4,drums,1.2231
153.7625,0.0000,2,vocals,0.3039
153.9483,0.0000,0,vocals,0.2005
154.0296,0.0000,2,drums,0.6554
154.1457,0.0000,4,vocals,0.8707
154.2618,0.0000,0,drums,0.0668
154.3663,0.0000,4,drums,0.7943
154.4824,0.0000,1,vocals,0.2078
154.6101,0.0000,2,vocals,1.0481
154.7146,0.0000,1,drums,0.6271
154.9003,0.0000,3,vocals,0.2180
155.0629,0.0000,0,drums,1.3682
155.1906,0.0000,2,vocals,0.2931
155.2951,0.0000,0,drums,1.0281
155.4112,0.0000,4,drums,0.1110
155.5273,0.0000,2,drums,1.0103
155.7014,0.0000,3,vocals,0.2674
155.8756,0.0000,0,drums,0.6932
155.9917,0.0000,2,vocals,0.9401
156.1310,0.0000,0,vocals,0.3923
156.2239,0.0000,4,drums,0.6673
156.3748,0.0000,1,drums,0.0958
156.4561,0.0000,2,vocals,0.6277
156.5605,0.0000,3,drums,0.6647
156.6650,0.0000,4,vocals,0.1277
156.7811,0.0000,2,vocals,0.4483
156.9088,0.0000,0,drums,0.9001
157.1410,0.0000,4,drums,1.2724
157.2223,0.0000,1,vocals,0.2587
157.3732,0.0000,2,drums,1.6236
157.5010,0.0000,4,vocals,0.2550
157.6171,0.0000,3,vocals,0.3313
157.7215,0.0000,0,drums,1.0513
157.8376,0.0000,4,drums,1.2484
157.9654,0.0000,2,vocals,0.2776
158.0582,0.0000,1,drums,1.0689
158.1859,0.0000,0,vocals,0.2357
158.3020,0.0000,2,vocals,0.4299
158.4065,0.0000,3,drums,1.1551
158.5342,0.0000,4,vocals,0.3461
158.6271,0.0000,2,vocals,0.1243
158.7548,0.0000,0,drums,1.4032
158.9870,0.0000,4,drums,1.2069
159.0915,0.0000,1,vocals,0.1612
159.2192,0.0000,2,drums,1.4439
159.3702,0.0000,0,drums,0.0463
159.4514,0.0000,2,vocals,0.4094
159.5675,0.0000,4,drums,1.0734
159.6836,0.0000,3,vocals,1.6774
159.9042,0.0000,1,drums,1.0768
160.0087,0.0000,2,vocals,0.5843
160.1480,0.0000,0,vocals,0.4277
160.2525,0.0000,3,drums,1.4514
160.3802,0.0000,0,drums,0.1701
160.4499,0.0000,2,vocals,0.3090
160.6008,0.0000,4,drums,1.9546
160.8330,0.0000,2,drums,1.5620
160.9491,0.0000,0,drums,0.0912
161.0652,0.0000,4,drums,1.6574
161.1929,0.0000,1,drums,0.0866
161.3090,0.0000,4,vocals,0.3157
161.4135,0.0000,3,drums,0.9008
161.5296,0.0000,0,drums,1.1559
161.6573,0.0000,2,vocals,0.2993
161.7502,0.0000,4,drums,0.7236
161.8547,0.0000,1,vocals,0.2922
162.0056,0.0000,2,vocals,0.5954
162.0985,0.0000,4,drums,1.0731
162.2959,0.0000,3,vocals,0.2327
162.3771,0.0000,0,drums,0.0470
162.4468,0.0000,2,vocals,0.8518
162.5397,0.0000,0,vocals,0.1826
162.7138,0.0000,4,drums,0.0143
162.9112,0.0000,1,drums,1.5221
162.9925,0.0000,2,vocals,0.1672
163.1202,0.0000,3,drums,0.0851
163.1898,0.0000,4,vocals,0.2198
163.2595,0.0000,0,drums,0.6186
163.3756,0.0000,4,drums,0.6296
163.5381,0.0000,2,vocals,0.1659
163.6078,0.0000,4,drums,0.6464
163.7239,0.0000,0,drums,0.1157
163.7936,0.0000,1,vocals,0.5211
163.9445,0.0000,4,drums,0.4573
164.0838,0.0000,1,drums,0.0728
164.2928,0.0000,3,drums,0.9892
164.5250,0.0000,0,drums,1.0120
164.7572,0.0000,4,drums,1.0672
164.8501,0.0000,2,vocals,0.1209
165.0010,0.0000,3,vocals,0.2430
165.1055,0.0000,2,drums,1.0372
165.2216,0.0000,4,vocals,0.9883
165.3377,0.0000,0,vocals,0.1485
165.4422,0.0000,2,drums,1.0528
165.5234,0.0000,4,vocals,0.1504
165.6860,0.0000,1,vocals,1.0356
165.7905,0.0000,4,drums,0.9770
165.9066,0.0000,1,drums,0.0494
165.9995,0.0000,2,vocals,0.1650
166.1388,0.0000,3,drums,0.9663
166.3710,0.0000,0,drums,1.6064
166.4755,0.0000,4,drums,0.0168
166.6032,0.0000,2,drums,1.5562
166.6961,0.0000,1,vocals,0.3079
166.8354,0.0000,2,vocals,0.1969
166.9515,0.0000,0,drums,1.1660
167.0676,0.0000,3,vocals,1.3144
167.2069,0.0000,2,vocals,0.3011
167.2882,0.0000,4,drums,1.2567
167.4159,0.0000,1,drums,0.1082
167.4855,0.0000,0,vocals,0.6274
167.6365,0.0000,3,drums,1.0250
167.7526,0.0000,2,vocals,0.1348
167.8687,0.0000,0,drums,0.0116
167.9848,0.0000,4,vocals,1.7215
168.1357,0.0000,2,vocals,0.1571
168.2170,0.0000,4,drums,1.5264
168.3795,0.0000,1,vocals,0.9922
168.4492,0.0000,2,drums,1.4061
168.6117,0.0000,4,vocals,0.4628
168.7975,0.0000,0,drums,0.9122
168.9136,0.0000,4,drums,1.1260
169.0529,0.0000,3,vocals,0.3889
169.1341,0.0000,1,drums,1.2490
169.2270,0.0000,2,vocals,0.1285
169.3780,0.0000,0,vocals,0.4273
169.4824,0.0000,3,drums,1.0861
169.6102,0.0000,2,vocals,0.9094
169.7263,0.0000,4,vocals,0.1291
169.8307,0.0000,0,drums,1.0776
170.0629,0.0000,4,drums,1.3155
170.2719,0.0000,2,vocals,0.5805
170.6783,0.0000,1,vocals,0.2494
170.8060,0.0000,2,drums,0.0110
170.9569,0.0000,4,vocals,0.1764
171.0382,0.0000,0,drums,0.0249
171.1775,0.0000,3,vocals,1.1467
171.2936,0.0000,2,vocals,0.1929
171.4561,0.0000,0,vocals,0.3941
171.6767,0.0000,2,vocals,0.9411
171.7464,0.0000,4,drums,0.0250
171.8277,0.0000,1,vocals,0.1936
172.0134,0.0000,3,drums,0.0165
172.1411,0.0000,2,vocals,0.3758
172.2456,0.0000,1,vocals,0.1201
172.3153,0.0000,3,drums,0.0188
172.4198,0.0000,2,vocals,0.4420
172.5823,0.0000,3,vocals,1.7496
172.7449,0.0000,0,drums,0.0113
172.8726,0.0000,2,vocals,0.5472
173.0932,0.0000,0,vocals,0.9762
173.2209,0.0000,2,vocals,0.1342
173.3137,0.0000,4,vocals,0.1601
173.4066,0.0000,2,vocals,0.2265
173.5459,0.0000,1,vocals,1.0484
173.6504,0.0000,2,vocals,0.2241
173.8014,0.0000,3,vocals,0.7819
173.9871,0.0000,2,vocals,0.2889
174.1148,0.0000,0,vocals,1.1563
174.2077,0.0000,2,vocals,0.1441
174.3702,0.0000,4,vocals,0.3308
174.5792,0.0000,2,vocals,0.2132
174.7302,0.0000,4,drums,0.0478
174.8695,0.0000,1,vocals,0.9139
175.1597,0.0000,2,vocals,0.4940
175.3803,0.0000,3,vocals,1.1063
175.4964,0.0000,2,vocals,0.1254
175.5777,0.0000,4,drums,0.0114
175.6706,0.0000,0,vocals,0.1200
175.7402,0.0000,2,drums,0.0152
175.8331,0.0000,4,vocals,0.9308
176.0305,0.0000,1,vocals,0.1866
176.1582,0.0000,2,vocals,0.2395
176.2278,0.0000,4,drums,0.0208
176.3323,0.0000,1,vocals,0.4318
176.4717,0.0000,2,vocals,0.2802
176.5878,0.0000,3,vocals,0.3191
176.7039,0.0000,1,drums,0.0183
176.8083,0.0000,2,vocals,1.2848
176.9128,0.0000,3,drums,0.0180
177.0289,0.0000,0,vocals,1.1938
177.1334,0.0000,2,drums,0.0587
177.2379,0.0000,4,vocals,0.1809
177.3540,0.0000,1,vocals,0.1279
177.4817,0.0000,2,vocals,0.2417
177.5746,0.0000,1,vocals,0.1364
177.6559,0.0000,4,drums,0.0205
177.8881,0.0000,2,vocals,0.1200
