target_time_seconds,duration_seconds,lane_index,role,strength
98.8241,0.0000,0,drums,0.4312
99.0447,0.0000,4,drums,2.1370
99.2769,0.0000,1,drums,0.9518
99.3698,0.0000,2,vocals,0.1410
99.4975,0.0000,0,vocals,0.9975
99.6020,0.0000,2,vocals,0.1111
99.7297,0.0000,3,drums,0.6411
99.9619,0.0000,0,drums,1.7837
100.1941,0.0000,4,vocals,1.9580
100.4147,0.0000,1,drums,0.6383
100.5540,0.0000,2,drums,0.0693
100.6585,0.0000,4,vocals,0.2649
100.8791,0.0000,1,vocals,0.5385
101.1113,0.0000,0,drums,1.1504
101.3319,0.0000,4,drums,1.2420
101.5757,0.0000,2,vocals,0.3900
101.7963,0.0000,1,drums,0.7210
102.0285,0.0000,3,vocals,1.3086
102.1446,0.0000,2,vocals,0.1137
102.2142,0.0000,3,drums,1.0004
102.3652,0.0000,0,vocals,0.1207
102.4813,0.0000,2,vocals,0.2620
102.5974,0.0000,0,drums,0.0804
102.7135,0.0000,4,drums,1.4192
102.8296,0.0000,2,drums,0.0290
102.9457,0.0000,4,vocals,0.6456
103.1430,0.0000,2,vocals,0.9381
103.3056,0.0000,1,vocals,0.1096
103.3985,0.0000,2,vocals,1.3616
103.6190,0.0000,0,drums,1.6330
103.7235,0.0000,3,vocals,0.1896
103.8629,0.0000,2,vocals,0.9567
104.0486,0.0000,0,vocals,0.8624
104.2112,0.0000,4,drums,0.0237
104.3156,0.0000,2,vocals,1.2378
104.4434,0.0000,1,drums,0.0324
104.5246,0.0000,4,vocals,1.1227
104.7684,0.0000,3,drums,0.6081
105.0006,0.0000,0,drums,1.5039
105.1167,0.0000,2,vocals,0.3547
105.2212,0.0000,1,vocals,1.9535
105.3373,0.0000,4,drums,0.0975
105.4650,0.0000,2,vocals,1.8180
105.6856,0.0000,3,vocals,1.2281
105.9178,0.0000,2,drums,0.9764
106.0223,0.0000,4,vocals,0.2249
106.1500,0.0000,0,vocals,1.0107
106.2777,0.0000,2,vocals,0.0925
106.3706,0.0000,0,drums,1.6397
106.4867,0.0000,4,drums,0.1468
106.6028,0.0000,1,vocals,0.9677
106.8350,0.0000,2,vocals,2.4834
107.0672,0.0000,1,vocals,0.9206
107.1717,0.0000,3,drums,0.0356
107.2878,0.0000,0,drums,1.9893
107.3923,0.0000,2,vocals,0.1464
107.5200,0.0000,0,drums,1.0976
107.7406,0.0000,4,drums,0.9247
107.8915,0.0000,2,drums,0.1226
107.9612,0.0000,3,vocals,1.1551
108.0308,0.0000,0,drums,0.0448
108.2050,0.0000,2,vocals,1.6488
108.3211,0.0000,4,drums,0.0209
108.4372,0.0000,0,vocals,0.9581
108.6578,0.0000,1,drums,1.9724
108.7623,0.0000,2,vocals,0.2076
108.8784,0.0000,4,vocals,1.4743
109.0061,0.0000,3,drums,0.0902
109.1222,0.0000,2,vocals,2.5210
109.3544,0.0000,1,vocals,1.9294
109.4473,0.0000,2,vocals,0.4630
109.5401,0.0000,0,drums,0.8514
109.7027,0.0000,4,drums,0.0203
109.7839,0.0000,3,vocals,0.8261
109.9117,0.0000,2,vocals,0.5049
110.0394,0.0000,0,vocals,2.2381
110.1555,0.0000,2,vocals,0.0916
110.2716,0.0000,4,vocals,0.7723
110.3761,0.0000,2,vocals,0.4116
110.4922,0.0000,1,vocals,2.0091
110.6083,0.0000,2,vocals,0.1178
110.7244,0.0000,3,vocals,0.9237
110.9566,0.0000,2,vocals,2.0647
111.0494,0.0000,0,vocals,0.1659
111.1888,0.0000,2,vocals,0.9257
111.4093,0.0000,4,drums,0.9140
111.5138,0.0000,1,vocals,0.4914
111.6299,0.0000,2,vocals,0.4130
111.7693,0.0000,1,vocals,0.3429
111.8737,0.0000,0,drums,1.5196
112.1059,0.0000,4,drums,0.7735
112.1756,0.0000,2,vocals,0.2696
112.3265,0.0000,1,drums,1.4486
112.3962,0.0000,3,vocals,0.1847
112.5007,0.0000,2,vocals,0.0989
112.5936,0.0000,3,drums,0.1897
112.6864,0.0000,0,drums,0.0438
112.8954,0.0000,4,drums,0.0706
113.0347,0.0000,0,vocals,1.3467
113.1392,0.0000,2,drums,0.0781
113.2321,0.0000,0,drums,0.5652
113.4991,0.0000,2,vocals,0.7708
113.6036,0.0000,4,drums,0.0423
113.7081,0.0000,1,vocals,0.9491
113.8242,0.0000,2,vocals,0.1508
114.0332,0.0000,1,vocals,0.2277
114.1609,0.0000,3,drums,0.9001
114.3002,0.0000,0,drums,0.0418
114.4163,0.0000,2,drums,0.2710
114.5440,0.0000,4,vocals,0.1267
114.6601,0.0000,1,drums,0.0783
114.7995,0.0000,3,vocals,0.2745
114.8691,0.0000,2,drums,0.0587
114.9504,0.0000,4,vocals,0.2517
115.0665,0.0000,0,drums,0.8312
115.1942,0.0000,2,vocals,0.1667
115.2639,0.0000,4,drums,0.0626
115.3567,0.0000,2,vocals,0.1694
115.4844,0.0000,1,drums,0.0525
115.5657,0.0000,4,vocals,0.3169
115.6934,0.0000,2,vocals,0.1559
115.8095,0.0000,1,vocals,0.4713
115.9953,0.0000,3,drums,1.1516
116.1114,0.0000,0,drums,0.0219
116.3088,0.0000,2,vocals,0.1909
116.4713,0.0000,3,vocals,0.4347
116.6803,0.0000,2,vocals,1.0947
116.8893,0.0000,4,drums,0.8614
117.0866,0.0000,2,drums,0.0692
117.2376,0.0000,0,vocals,0.1825
117.3885,0.0000,2,drums,0.8200
117.5046,0.0000,4,vocals,0.1967
117.6323,0.0000,1,vocals,0.7279
117.8180,0.0000,4,drums,1.0172
117.9225,0.0000,2,vocals,0.2634
118.1315,0.0000,1,vocals,0.3830
118.2476,0.0000,2,vocals,0.2507
118.3869,0.0000,3,vocals,0.1486
118.5030,0.0000,2,vocals,0.6067
118.6424,0.0000,0,vocals,0.2533
118.7236,0.0000,1,drums,0.7796
118.8746,0.0000,3,drums,0.0694
118.9558,0.0000,2,vocals,0.2296
119.1184,0.0000,4,vocals,0.1602
119.2461,0.0000,2,vocals,0.6666
119.3622,0.0000,1,vocals,0.1619
119.4783,0.0000,2,vocals,0.5726
119.5479,0.0000,0,drums,0.1137
119.6524,0.0000,4,drums,1.1226
119.7917,0.0000,3,vocals,0.2156
119.9311,0.0000,2,drums,0.1829
120.0820,0.0000,4,vocals,0.3211
120.2097,0.0000,0,vocals,0.1211
120.3374,0.0000,2,vocals,0.6297
120.4419,0.0000,4,vocals,0.1371
120.5696,0.0000,0,drums,1.1529
120.7322,0.0000,4,drums,0.0464
120.8483,0.0000,2,vocals,0.4932
121.0572,0.0000,1,vocals,0.6954
121.2082,0.0000,2,vocals,0.2323
121.3823,0.0000,3,vocals,0.3205
121.4868,0.0000,1,drums,0.9425
121.6493,0.0000,2,vocals,0.2594
121.7538,0.0000,0,vocals,0.2175
121.9396,0.0000,2,vocals,0.3609
122.1021,0.0000,4,vocals,0.2765
122.2647,0.0000,2,vocals,0.2417
122.4040,0.0000,3,drums,0.8241
122.5781,0.0000,1,vocals,0.1875
122.7871,0.0000,2,vocals,0.3542
122.8800,0.0000,3,vocals,0.1758
123.1006,0.0000,2,vocals,0.7586
123.3328,0.0000,0,drums,0.6707
123.4837,0.0000,2,vocals,0.1067
123.5882,0.0000,4,drums,0.3224
123.7972,0.0000,2,vocals,0.3473
124.0294,0.0000,4,vocals,0.7830
124.2384,0.0000,2,drums,1.4249
124.3545,0.0000,0,drums,0.0411
124.5634,0.0000,2,vocals,0.2238
124.7028,0.0000,4,drums,0.8616
124.8769,0.0000,1,drums,0.0436
124.9930,0.0000,3,vocals,0.8019
125.1556,0.0000,0,drums,1.2056
125.3065,0.0000,2,drums,0.0883
125.4226,0.0000,4,drums,0.2588
125.5967,0.0000,2,drums,0.0243
125.7477,0.0000,4,vocals,0.1540
125.8870,0.0000,3,vocals,0.1756
126.0727,0.0000,0,drums,0.9232
126.1656,0.0000,2,vocals,0.6261
126.2817,0.0000,0,vocals,0.2087
126.3978,0.0000,2,vocals,0.0958
126.5023,0.0000,4,vocals,0.1310
126.6881,0.0000,2,vocals,0.1503
126.8854,0.0000,1,vocals,0.2184
127.0364,0.0000,2,vocals,0.1972
127.3266,0.0000,3,vocals,0.1482
127.4543,0.0000,2,vocals,2.3457
127.5588,0.0000,0,vocals,0.3002
127.6749,0.0000,2,vocals,2.2165
127.9303,0.0000,4,vocals,1.7346
128.0232,0.0000,2,vocals,0.2007
128.1509,0.0000,1,vocals,1.5948
128.3019,0.0000,4,drums,0.1814
128.3831,0.0000,2,vocals,2.0715
128.4760,0.0000,1,drums,0.0368
128.6153,0.0000,3,vocals,1.6082
128.6966,0.0000,0,drums,0.1694
128.8011,0.0000,2,drums,1.2734
128.8824,0.0000,4,vocals,0.2383
128.9520,0.0000,1,drums,0.0593
129.0565,0.0000,2,drums,0.1110
129.1726,0.0000,0,vocals,0.4450
129.2887,0.0000,2,vocals,0.7153
129.3932,0.0000,0,drums,0.0454
129.5093,0.0000,4,vocals,0.7651
129.7299,0.0000,1,drums,0.8510
129.8808,0.0000,2,vocals,0.2946
130.0317,0.0000,1,vocals,0.1888
130.1827,0.0000,2,vocals,1.0690
130.3220,0.0000,1,drums,0.0250
130.4149,0.0000,3,vocals,0.6548
130.5658,0.0000,0,drums,0.0525
130.6355,0.0000,2,vocals,0.7415
130.8793,0.0000,0,drums,0.6805
130.9954,0.0000,2,vocals,0.7293
131.0999,0.0000,4,drums,1.7074
131.3437,0.0000,2,vocals,0.9437
131.5294,0.0000,4,drums,0.7771
131.7036,0.0000,1,vocals,0.2943
131.8081,0.0000,0,drums,0.4730
132.0171,0.0000,2,vocals,1.2094
132.1564,0.0000,4,drums,0.0320
132.2609,0.0000,1,vocals,0.8672
132.4815,0.0000,3,drums,1.8918
132.6440,0.0000,2,vocals,0.1109
132.7253,0.0000,3,drums,0.5925
132.9691,0.0000,0,vocals,0.4063
133.1780,0.0000,2,vocals,1.0297
133.3638,0.0000,0,drums,0.9437
133.5031,0.0000,2,vocals,0.0938
133.6308,0.0000,4,drums,0.3509
133.8398,0.0000,2,vocals,1.6863
133.9907,0.0000,4,drums,0.0304
134.0952,0.0000,1,vocals,0.2943
134.2113,0.0000,0,drums,0.3306
134.3274,0.0000,2,vocals,0.5261
134.4435,0.0000,4,drums,0.0595
134.5480,0.0000,1,vocals,1.4131
134.7686,0.0000,3,drums,1.9347
134.8847,0.0000,2,vocals,0.1585
135.0008,0.0000,3,vocals,1.1461
135.1982,0.0000,2,vocals,1.1310
135.3839,0.0000,0,vocals,0.1469
135.5000,0.0000,2,vocals,0.8405
135.6510,0.0000,4,vocals,0.4642
135.7787,0.0000,2,vocals,0.1448
135.9180,0.0000,1,vocals,0.1890
136.0805,0.0000,2,vocals,0.4903
136.1502,0.0000,3,drums,0.9131
136.3824,0.0000,0,drums,0.7116
136.5101,0.0000,3,vocals,0.4449
136.6146,0.0000,2,vocals,0.8528
136.7191,0.0000,4,drums,0.0274
136.8468,0.0000,0,vocals,0.5361
137.0558,0.0000,2,drums,0.8185
137.2183,0.0000,4,vocals,0.2258
137.2996,0.0000,0,drums,0.2755
137.3809,0.0000,4,vocals,0.1163
137.5202,0.0000,1,drums,1.2533
137.7640,0.0000,2,vocals,0.3464
137.9265,0.0000,1,vocals,0.9279
138.0078,0.0000,3,drums,0.4256
138.2168,0.0000,0,drums,0.7652
138.3329,0.0000,2,vocals,0.6714
138.4374,0.0000,0,drums,1.5487
138.5419,0.0000,4,drums,0.0315
138.6812,0.0000,3,vocals,0.7663
138.8553,0.0000,2,vocals,0.7852
139.0643,0.0000,0,vocals,0.1378
139.1340,0.0000,2,drums,0.4427
139.2036,0.0000,4,vocals,0.2933
139.3313,0.0000,1,vocals,1.0913
139.5868,0.0000,0,drums,0.7390
139.7029,0.0000,2,vocals,0.4837
139.8073,0.0000,4,drums,1.6618
140.0512,0.0000,1,drums,0.5712
140.1440,0.0000,3,vocals,0.1348
140.2834,0.0000,2,vocals,0.3944
140.5156,0.0000,3,vocals,1.2907
140.6897,0.0000,2,vocals,0.9351
140.9683,0.0000,3,drums,0.4034
141.0728,0.0000,0,vocals,0.2808
141.1773,0.0000,2,drums,1.7882
141.4211,0.0000,4,vocals,1.4395
141.5140,0.0000,1,vocals,0.5999
141.6649,0.0000,4,drums,0.2053
141.8739,0.0000,2,vocals,1.0732
142.0945,0.0000,4,drums,1.9921
142.2106,0.0000,1,vocals,0.1120
142.3383,0.0000,2,vocals,0.8360
142.5241,0.0000,3,vocals,1.0096
142.6402,0.0000,2,vocals,0.1642
142.8259,0.0000,0,vocals,0.3656
142.9537,0.0000,2,drums,0.0580
143.1046,0.0000,4,vocals,0.1707
143.2787,0.0000,1,drums,0.4842
143.3484,0.0000,4,vocals,0.9096
143.4529,0.0000,2,vocals,0.8271
143.7199,0.0000,1,drums,0.0584
144.1959,0.0000,3,drums,0.0252
144.2888,0.0000,0,drums,0.0464
144.3933,0.0000,4,drums,0.2669
144.5442,0.0000,2,drums,0.1896
144.7068,0.0000,0,drums,0.1728
144.8461,0.0000,4,drums,0.1317
144.9738,0.0000,1,vocals,0.2854
145.2176,0.0000,2,vocals,0.4233
145.3105,0.0000,3,vocals,0.6269
145.4614,0.0000,2,vocals,0.1557
145.6472,0.0000,0,vocals,0.3458
145.7749,0.0000,2,vocals,0.1497
145.9142,0.0000,4,vocals,0.1143
146.0187,0.0000,2,vocals,0.5469
146.1232,0.0000,1,vocals,0.1040
146.2277,0.0000,2,vocals,0.6492
146.3786,0.0000,3,vocals,0.1360
146.5527,0.0000,1,drums,0.0232
146.6224,0.0000,2,vocals,0.1366
146.8082,0.0000,0,vocals,0.1219
146.9359,0.0000,2,vocals,0.1746
147.1216,0.0000,4,vocals,0.4538
147.3422,0.0000,2,vocals,0.2186
147.5512,0.0000,1,vocals,0.9527
147.6905,0.0000,2,vocals,0.2171
147.8647,0.0000,3,vocals,0.0977
148.0504,0.0000,2,vocals,1.0545
148.1781,0.0000,0,vocals,0.1187
148.4220,0.0000,2,vocals,0.2607
148.5497,0.0000,4,vocals,0.3603
148.8167,0.0000,2,vocals,0.6427
148.9792,0.0000,1,vocals,0.6872
149.1418,0.0000,2,vocals,0.1545
149.3507,0.0000,3,vocals,0.9485
149.4785,0.0000,2,vocals,0.2742
149.5713,0.0000,0,vocals,0.1736
149.7223,0.0000,2,vocals,0.2920
149.8500,0.0000,4,vocals,0.1187
149.9312,0.0000,3,drums,0.0235
150.0706,0.0000,2,vocals,0.1281
150.1867,0.0000,1,vocals,0.1629
150.2912,0.0000,2,vocals,0.1338
150.4305,0.0000,3,vocals,0.5300
150.5001,0.0000,0,drums,0.0523
150.7091,0.0000,2,vocals,0.1930
150.8368,0.0000,0,vocals,0.1433
150.9413,0.0000,2,vocals,0.2769
151.1039,0.0000,4,vocals,0.2594
151.2780,0.0000,2,vocals,0.3918
151.5915,0.0000,1,vocals,0.1177
151.7308,0.0000,2,vocals,0.2040
151.9630,0.0000,3,vocals,0.1125
152.2649,0.0000,2,vocals,0.1484
152.3577,0.0000,0,vocals,0.1269
152.4622,0.0000,2,vocals,0.2169
152.5435,0.0000,4,drums,0.4135
152.6828,0.0000,1,vocals,0.5480
152.7989,0.0000,2,vocals,0.2584
152.9498,0.0000,1,vocals,0.2072
153.1588,0.0000,2,vocals,0.1550
153.2633,0.0000,3,vocals,0.1279
153.4026,0.0000,2,vocals,0.2019
153.5536,0.0000,0,vocals,0.1515
153.6464,0.0000,2,vocals,0.2446
153.8554,0.0000,4,vocals,0.1324
154.0063,0.0000,2,vocals,0.1237
154.2502,0.0000,4,drums,0.0403
154.4707,0.0000,1,vocals,0.2954
154.5636,0.0000,2,vocals,0.1608
154.6913,0.0000,3,vocals,0.1662
154.8887,0.0000,0,drums,0.0181
155.0512,0.0000,2,vocals,0.1044
155.3067,0.0000,0,vocals,0.1828
155.4228,0.0000,2,vocals,0.0938
155.5273,0.0000,4,vocals,0.2022
155.7246,0.0000,2,vocals,0.9788
155.8059,0.0000,4,drums,0.0261
155.9104,0.0000,1,vocals,0.3961
156.0613,0.0000,2,vocals,0.3645
156.2122,0.0000,1,drums,0.3641
156.2819,0.0000,3,vocals,0.5926
156.4444,0.0000,2,vocals,0.2227
156.6534,0.0000,0,vocals,0.3349
156.9088,0.0000,3,drums,0.0218
157.0017,0.0000,2,vocals,0.8772
157.2804,0.0000,4,vocals,0.2087
157.4197,0.0000,2,vocals,0.4368
157.5590,0.0000,1,vocals,0.8907
157.6635,0.0000,2,vocals,0.1775
157.8493,0.0000,3,vocals,0.2427
157.9537,0.0000,0,drums,0.0197
158.1279,0.0000,2,vocals,0.2426
158.2788,0.0000,0,vocals,0.1421
158.4414,0.0000,2,vocals,0.1461
158.6271,0.0000,4,vocals,0.0899
158.7084,0.0000,1,drums,0.0278
158.8245,0.0000,2,vocals,0.3717
159.0102,0.0000,1,vocals,0.7837
159.1728,0.0000,2,drums,0.3913
159.2889,0.0000,4,vocals,0.3514
159.4050,0.0000,0,drums,0.5396
159.5095,0.0000,4,drums,0.5067
159.6256,0.0000,3,vocals,0.4448
159.7417,0.0000,1,drums,0.4876
159.8578,0.0000,3,drums,0.5455
159.9623,0.0000,0,drums,0.9400
160.1596,0.0000,2,vocals,0.2076
160.4267,0.0000,4,drums,0.3502
160.5428,0.0000,0,vocals,0.0910
160.6356,0.0000,2,vocals,0.2438
160.7169,0.0000,4,drums,0.0437
160.7866,0.0000,1,vocals,0.0986
160.8795,0.0000,0,drums,0.9259
161.0072,0.0000,2,vocals,0.1010
161.1581,0.0000,1,vocals,0.3203
161.3439,0.0000,4,drums,0.5582
161.4367,0.0000,2,vocals,0.1609
161.5644,0.0000,3,vocals,0.1777
161.6805,0.0000,2,vocals,0.1683
161.7966,0.0000,1,drums,1.2831
161.9127,0.0000,3,drums,0.1119
161.9824,0.0000,0,vocals,0.1232
162.0637,0.0000,2,drums,0.0765
162.1566,0.0000,4,vocals,0.2004
162.2494,0.0000,1,drums,0.7735
162.3888,0.0000,4,vocals,0.1454
162.4816,0.0000,2,drums,0.1705
162.5629,0.0000,4,vocals,0.1341
162.6906,0.0000,0,drums,1.2318
162.8183,0.0000,1,vocals,0.1075
162.9576,0.0000,2,vocals,0.2768
163.0737,0.0000,3,vocals,0.1115
163.1666,0.0000,4,drums,0.6719
163.3059,0.0000,2,vocals,0.3416
163.4801,0.0000,0,vocals,0.2317
163.6078,0.0000,1,drums,1.0054
163.6891,0.0000,2,vocals,0.3845
163.7587,0.0000,3,drums,0.0711
163.8284,0.0000,4,vocals,0.2564
163.9793,0.0000,2,vocals,0.4671
164.0838,0.0000,0,drums,0.7877
164.2463,0.0000,1,vocals,0.2669
164.4089,0.0000,2,vocals,0.2824
164.5366,0.0000,4,drums,1.0678
164.6759,0.0000,2,drums,0.0982
164.8036,0.0000,3,vocals,0.1623
164.9081,0.0000,0,drums,0.0467
165.0010,0.0000,4,drums,0.5881
165.1751,0.0000,2,vocals,0.1538
165.3377,0.0000,1,drums,0.0305
165.4538,0.0000,3,drums,1.5762
165.5815,0.0000,0,drums,0.0357
165.6744,0.0000,2,vocals,0.2110
165.9182,0.0000,4,drums,0.3421
166.0691,0.0000,2,vocals,0.0971
166.2200,0.0000,4,drums,0.0216
166.3594,0.0000,0,drums,1.3092
166.5916,0.0000,4,vocals,0.2428
166.8354,0.0000,1,drums,0.6389
166.9283,0.0000,2,vocals,0.3557
167.0444,0.0000,1,vocals,0.1884
167.2882,0.0000,3,drums,1.2845
167.3810,0.0000,2,vocals,0.1457
167.4739,0.0000,3,vocals,0.1072
167.5436,0.0000,0,drums,0.2206
167.6829,0.0000,2,drums,0.0214
167.7526,0.0000,4,vocals,1.4128
167.9267,0.0000,1,drums,0.0322
167.9964,0.0000,0,vocals,0.3172
168.1937,0.0000,2,drums,1.0524
168.3447,0.0000,4,vocals,0.3380
168.4376,0.0000,0,drums,0.0384
168.5885,0.0000,4,vocals,0.9811
168.6698,0.0000,1,drums,0.3113
168.7859,0.0000,2,vocals,0.1644
168.9136,0.0000,1,vocals,0.6340
169.0180,0.0000,2,vocals,0.1429
169.1225,0.0000,1,drums,1.4673
169.2038,0.0000,3,vocals,0.3313
169.3431,0.0000,2,vocals,0.3510
169.4824,0.0000,3,drums,0.1803
169.5985,0.0000,0,vocals,0.3707
169.8075,0.0000,2,drums,0.2480
169.9468,0.0000,4,vocals,0.1983
170.0281,0.0000,1,drums,0.4242
170.1326,0.0000,4,vocals,0.1885
170.2023,0.0000,2,drums,0.0787
170.2835,0.0000,4,vocals,1.0836
170.3996,0.0000,1,vocals,0.2313
170.5157,0.0000,2,vocals,0.4640
170.6783,0.0000,0,drums,0.0522
170.7595,0.0000,3,vocals,0.9015
170.9453,0.0000,4,drums,0.2488
171.0846,0.0000,1,drums,0.0939
171.1543,0.0000,2,vocals,0.3708
171.2472,0.0000,3,drums,0.0313
171.3284,0.0000,0,vocals,0.1212
171.5258,0.0000,2,vocals,0.0980
171.7116,0.0000,4,vocals,0.2888
171.8741,0.0000,0,drums,0.3794
171.9670,0.0000,2,vocals,0.1247
172.1760,0.0000,1,vocals,0.1277
172.5243,0.0000,2,vocals,0.3404
172.6288,0.0000,3,vocals,0.2480
172.7913,0.0000,4,drums,0.4874
172.9074,0.0000,2,vocals,0.1744
173.0003,0.0000,0,vocals,0.1522
173.1048,0.0000,2,vocals,0.1758
173.2093,0.0000,4,vocals,0.1536
173.3950,0.0000,2,vocals,0.4679
173.5343,0.0000,1,vocals,0.1239
173.6272,0.0000,2,vocals,0.1067
173.7201,0.0000,3,vocals,0.4714
173.8478,0.0000,2,vocals,0.2373
174.0452,0.0000,0,vocals,0.1347
174.2774,0.0000,2,vocals,0.2449
174.4863,0.0000,4,drums,0.0263
174.6141,0.0000,0,drums,1.0217
174.7418,0.0000,4,vocals,0.1358
174.8927,0.0000,2,vocals,0.1749
174.9856,0.0000,4,drums,0.0736
175.0901,0.0000,1,vocals,0.4782
175.1946,0.0000,2,vocals,0.1042
175.3339,0.0000,3,vocals,0.4854
175.4616,0.0000,2,vocals,0.1037
175.5312,0.0000,1,drums,2.2117
175.6822,0.0000,3,drums,1.5107
175.7983,0.0000,0,vocals,0.4464
175.9956,0.0000,2,drums,2.0366
176.1698,0.0000,4,drums,1.3202
176.2627,0.0000,2,vocals,0.6024
176.4484,0.0000,4,drums,1.4856
176.5297,0.0000,1,vocals,0.0974
176.6922,0.0000,0,drums,0.3869
176.8083,0.0000,2,vocals,0.3829
176.9244,0.0000,4,drums,0.4090
177.1450,0.0000,1,drums,0.5638
177.2611,0.0000,3,vocals,0.1608
177.3656,0.0000,0,drums,1.2595
177.4353,0.0000,2,vocals,0.1847
177.6094,0.0000,0,drums,0.3837
177.8184,0.0000,4,drums,1.1103
177.9693,0.0000,3,vocals,0.1110
178.0506,0.0000,2,drums,0.5602
178.2712,0.0000,4,vocals,0.5474
178.5150,0.0000,0,drums,0.6661
178.6311,0.0000,2,vocals,0.3664
178.7356,0.0000,4,drums,2.0471
178.9794,0.0000,2,vocals,0.6510
179.1652,0.0000,1,drums,0.7826
179.3393,0.0000,4,vocals,0.2067
179.4438,0.0000,3,drums,0.3845
179.5135,0.0000,2,vocals,0.1497
179.6528,0.0000,1,vocals,0.7300
179.8037,0.0000,2,vocals,0.1233
179.8966,0.0000,0,drums,1.3099
180.1172,0.0000,4,drums,1.5983
180.2217,0.0000,3,vocals,0.1191
180.3494,0.0000,2,drums,0.4598
180.5932,0.0000,0,drums,0.3306
180.8022,0.0000,4,drums,0.9843
180.9995,0.0000,1,drums,0.7928
181.1621,0.0000,3,drums,0.0635
181.2666,0.0000,0,drums,0.2219
181.4872,0.0000,4,drums,1.3395
181.5917,0.0000,2,drums,0.0180
181.7194,0.0000,0,drums,0.7595
181.8355,0.0000,4,drums,0.2861
181.9516,0.0000,1,drums,0.5822
182.0793,0.0000,3,drums,0.0366
182.1838,0.0000,2,vocals,1.0755
182.4044,0.0000,0,vocals,1.4780
182.6366,0.0000,2,vocals,0.6374
182.8571,0.0000,4,vocals,1.1465
182.9732,0.0000,0,drums,0.0380
183.1474,0.0000,2,vocals,0.4829
183.2867,0.0000,4,drums,0.0536
183.5305,0.0000,2,drums,0.3876
183.6234,0.0000,1,vocals,0.3151
183.7743,0.0000,0,drums,1.6440
183.8904,0.0000,4,drums,0.0179
184.0181,0.0000,1,drums,0.6873
184.1459,0.0000,2,vocals,0.4180
184.2503,0.0000,3,vocals,0.7149
184.4825,0.0000,2,vocals,0.6093
184.6683,0.0000,3,drums,0.8941
184.7496,0.0000,0,vocals,0.1484
184.8657,0.0000,2,vocals,0.1634
184.9702,0.0000,4,vocals,0.2226
185.1443,0.0000,0,drums,1.2082
185.3881,0.0000,2,vocals,0.3389
185.5739,0.0000,1,vocals,0.6231
185.6551,0.0000,4,drums,0.2250
185.8525,0.0000,2,drums,0.7514
185.9686,0.0000,4,vocals,0.6300
186.0615,0.0000,0,drums,1.7672
186.3053,0.0000,4,drums,0.5734
186.4911,0.0000,3,vocals,0.7506
186.6652,0.0000,1,drums,0.0259
186.7813,0.0000,3,drums,0.3229
186.9787,0.0000,0,drums,1.0751
187.2225,0.0000,4,drums,0.5507
187.3386,0.0000,2,drums,0.5708
187.4431,0.0000,0,drums,1.0659
187.5708,0.0000,2,vocals,0.2230
187.6753,0.0000,4,drums,0.5370
187.8146,0.0000,1,drums,0.0471
187.9191,0.0000,0,vocals,0.4477
188.1513,0.0000,2,vocals,1.1563
188.3254,0.0000,3,drums,0.7179
188.4648,0.0000,0,drums,0.0429
188.5925,0.0000,4,drums,0.3984
188.6854,0.0000,1,vocals,0.3393
188.8131,0.0000,2,drums,1.8690
188.9408,0.0000,4,vocals,0.1082
189.0569,0.0000,0,drums,0.8219
189.1730,0.0000,4,drums,0.3309
189.2891,0.0000,1,drums,0.5991
189.5097,0.0000,3,drums,1.1761
189.7302,0.0000,0,drums,2.0328
189.8231,0.0000,1,vocals,0.2093
189.9624,0.0000,4,drums,0.7961
190.1714,0.0000,2,vocals,0.7992
190.2875,0.0000,3,vocals,0.3768
190.4617,0.0000,2,vocals,0.2812
190.6590,0.0000,4,drums,1.2707
190.8332,0.0000,0,drums,0.1205
190.9029,0.0000,2,vocals,0.5379
190.9957,0.0000,4,drums,0.5460
191.1002,0.0000,1,drums,1.0394
191.2279,0.0000,2,vocals,0.1245
191.3440,0.0000,3,drums,0.6535
191.4253,0.0000,4,vocals,0.1927
191.5646,0.0000,0,drums,0.4825
191.6691,0.0000,4,drums,0.0393
191.7968,0.0000,2,drums,0.6251
192.0174,0.0000,0,drums,0.8738
192.0871,0.0000,2,vocals,0.1427
192.2612,0.0000,4,drums,0.4038
192.4818,0.0000,1,drums,1.6935
192.5631,0.0000,3,vocals,0.4827
192.7140,0.0000,0,drums,0.5630
192.8069,0.0000,2,vocals,0.2080
192.9230,0.0000,0,drums,0.9307
192.9927,0.0000,3,vocals,0.3462
193.1784,0.0000,4,drums,0.4809
193.3990,0.0000,2,drums,1.6641
193.5732,0.0000,4,vocals,0.1994
193.6428,0.0000,0,drums,0.3189
193.7357,0.0000,2,vocals,0.0891
193.8170,0.0000,4,drums,0.6248
194.1072,0.0000,2,vocals,0.5317
194.3162,0.0000,1,drums,1.4928
194.4207,0.0000,4,vocals,0.1969
194.5484,0.0000,3,drums,1.0627
194.7690,0.0000,0,drums,0.9636
194.9315,0.0000,2,vocals,0.1423
195.0012,0.0000,4,drums,0.4367
195.1521,0.0000,1,vocals,0.1894
195.2682,0.0000,2,vocals,0.6698
195.4656,0.0000,4,drums,0.9087
195.6049,0.0000,3,vocals,0.1936
195.6862,0.0000,0,drums,0.8174
195.9300,0.0000,2,vocals,0.7374
196.1390,0.0000,4,drums,1.2043
196.2783,0.0000,0,vocals,0.2324
196.3828,0.0000,1,drums,0.8772
